"","CageID","Date","Days_in_Trt","weeks_of_age","Tot_Consumed_g","Consumption","Production","Side","Tier","Distance_from_door","Treatment","Position","Block"
"825",4106,2009-01-01,213,50.1429,1394,92.933,0.94286,2,2,6,14,"front","2.2.front"
"826",4106,2009-01-29,241,54.1429,1045,69.667,0.8,2,2,6,14,"front","2.2.front"
"827",4106,2009-02-26,269,58.1429,1377,91.8,0.88571,2,2,6,14,"front","2.2.front"
"828",4106,2009-03-30,301,62.7143,1054,70.267,0.85714,2,2,6,14,"front","2.2.front"
"829",4106,2009-04-23,325,66.1429,1147,76.467,0.85714,2,2,6,14,"front","2.2.front"
"830",4102,2008-05-23,-10,18.2857,1196,79.733,NA,2,2,7,21.5,"back","2.2.back"
"831",4102,2008-06-19,17,22.1429,1202,80.133,0.77143,2,2,7,21.5,"back","2.2.back"
"832",4102,2008-07-25,53,27.2857,1698,113.2,1,2,2,7,21.5,"back","2.2.back"
"833",4102,2008-08-18,77,30.7143,1194,79.6,0.94286,2,2,7,21.5,"back","2.2.back"
"834",4102,2008-09-11,101,34.1429,1262,84.133,1.02857,2,2,7,21.5,"back","2.2.back"
"835",4102,2008-10-10,130,38.2857,1277,85.133,0.88571,2,2,7,21.5,"back","2.2.back"
"836",4102,2008-11-06,157,42.1429,1129,75.267,0.94286,2,2,7,21.5,"back","2.2.back"
"837",4102,2008-12-09,190,46.8571,1190,79.333,0.82857,2,2,7,21.5,"back","2.2.back"
"838",4102,2009-01-01,213,50.1429,1397,93.133,0.91429,2,2,7,21.5,"back","2.2.back"
"839",4102,2009-01-29,241,54.1429,1265,84.333,0.82857,2,2,7,21.5,"back","2.2.back"
"840",4102,2009-02-26,269,58.1429,1334,88.933,0.77143,2,2,7,21.5,"back","2.2.back"
"841",4102,2009-03-30,301,62.7143,1161,77.4,0.91429,2,2,7,21.5,"back","2.2.back"
"842",4102,2009-04-23,325,66.1429,1120,74.667,0.85714,2,2,7,21.5,"back","2.2.back"
"843",4098,2008-05-23,-10,18.2857,985,65.667,NA,2,2,8,11.5,"back","2.2.back"
"844",4098,2008-06-19,17,22.1429,1088,72.533,0.82857,2,2,8,11.5,"back","2.2.back"
"845",4098,2008-07-25,53,27.2857,1159,77.267,1.08571,2,2,8,11.5,"back","2.2.back"
"846",4098,2008-08-18,77,30.7143,1376,91.733,0.97143,2,2,8,11.5,"back","2.2.back"
"847",4098,2008-09-11,101,34.1429,1491,99.4,0.91429,2,2,8,11.5,"back","2.2.back"
"848",4098,2008-10-10,130,38.2857,1420,94.667,0.91429,2,2,8,11.5,"back","2.2.back"
"849",4098,2008-11-06,157,42.1429,1308,87.2,1,2,2,8,11.5,"back","2.2.back"
"850",4098,2008-12-09,190,46.8571,1293,86.2,0.85714,2,2,8,11.5,"back","2.2.back"
"851",4098,2009-01-01,213,50.1429,1557,103.8,0.88571,2,2,8,11.5,"back","2.2.back"
"852",4098,2009-01-29,241,54.1429,1329,88.6,0.91429,2,2,8,11.5,"back","2.2.back"
"853",4098,2009-02-26,269,58.1429,1462,97.467,0.91429,2,2,8,11.5,"back","2.2.back"
"854",4098,2009-03-30,301,62.7143,1361,90.733,0.85714,2,2,8,11.5,"back","2.2.back"
"855",4098,2009-04-23,325,66.1429,1149,76.6,0.8,2,2,8,11.5,"back","2.2.back"
"856",4094,2008-05-23,-10,18.2857,1288,85.867,NA,2,2,9,16.5,"back","2.2.back"
"857",4094,2008-06-19,17,22.1429,801,53.4,0.97143,2,2,9,16.5,"back","2.2.back"
"858",4094,2008-07-25,53,27.2857,1503,100.2,0.94286,2,2,9,16.5,"back","2.2.back"
"859",4094,2008-08-18,77,30.7143,1118,74.533,0.88571,2,2,9,16.5,"back","2.2.back"
"860",4094,2008-09-11,101,34.1429,1165,77.667,0.91429,2,2,9,16.5,"back","2.2.back"
"861",4094,2008-10-10,130,38.2857,922,61.467,0.85714,2,2,9,16.5,"back","2.2.back"
"862",4094,2008-11-06,157,42.1429,1155,77,0.94286,2,2,9,16.5,"back","2.2.back"
"863",4094,2008-12-09,190,46.8571,1126,75.067,0.82857,2,2,9,16.5,"back","2.2.back"
"864",4094,2009-01-01,213,50.1429,1322,88.133,0.88571,2,2,9,16.5,"back","2.2.back"
"865",4094,2009-01-29,241,54.1429,1020,68,0.76,2,2,9,16.5,"back","2.2.back"
"866",4090,2008-05-23,-10,18.2857,1608,107.2,NA,2,2,10,24,"back","2.2.back"
"867",4090,2008-06-19,17,22.1429,1466,97.733,0.88571,2,2,10,24,"back","2.2.back"
"868",4090,2008-07-25,53,27.2857,1550,103.333,0.85714,2,2,10,24,"back","2.2.back"
"869",4090,2008-08-18,77,30.7143,1275,85,0.85714,2,2,10,24,"back","2.2.back"
"870",4090,2008-09-11,101,34.1429,1475,98.333,0.88571,2,2,10,24,"back","2.2.back"
"871",4090,2008-10-10,130,38.2857,1426,95.067,0.85714,2,2,10,24,"back","2.2.back"
"872",4090,2008-11-06,157,42.1429,1267,84.467,0.91429,2,2,10,24,"back","2.2.back"
"873",4090,2008-12-09,190,46.8571,1470,98,0.82857,2,2,10,24,"back","2.2.back"
"874",4090,2009-01-01,213,50.1429,1456,97.067,1,2,2,10,24,"back","2.2.back"
"875",4090,2009-01-29,241,54.1429,1381,92.067,0.88571,2,2,10,24,"back","2.2.back"
"876",4090,2009-02-26,269,58.1429,1565,104.333,0.85714,2,2,10,24,"back","2.2.back"
"877",4090,2009-03-30,301,62.7143,1489,99.267,0.82857,2,2,10,24,"back","2.2.back"
"878",4090,2009-04-23,325,66.1429,1414,94.267,0.74286,2,2,10,24,"back","2.2.back"
"879",4086,2008-05-23,-10,18.2857,1432,95.467,NA,2,2,11,14,"back","2.2.back"
"880",4086,2008-06-19,17,22.1429,1111,74.067,0.91429,2,2,11,14,"back","2.2.back"
"881",4086,2008-07-25,53,27.2857,1557,103.8,0.88571,2,2,11,14,"back","2.2.back"
"882",4086,2008-08-18,77,30.7143,1291,86.067,0.88571,2,2,11,14,"back","2.2.back"
"883",4086,2008-09-11,101,34.1429,1405,93.667,0.88571,2,2,11,14,"back","2.2.back"
"884",4086,2008-10-10,130,38.2857,1422,94.8,0.88571,2,2,11,14,"back","2.2.back"
"885",4086,2008-11-06,157,42.1429,1024,68.267,0.91429,2,2,11,14,"back","2.2.back"
"886",4086,2008-12-09,190,46.8571,1114,74.267,0.8,2,2,11,14,"back","2.2.back"
"887",4086,2009-01-01,213,50.1429,1262,84.133,0.91429,2,2,11,14,"back","2.2.back"
"888",4086,2009-01-29,241,54.1429,1277,85.133,0.88571,2,2,11,14,"back","2.2.back"
"889",4086,2009-02-26,269,58.1429,1547,103.133,0.8,2,2,11,14,"back","2.2.back"
"890",4086,2009-03-30,301,62.7143,1304,86.933,0.85714,2,2,11,14,"back","2.2.back"
"891",4086,2009-04-23,325,66.1429,1580,105.333,0.85714,2,2,11,14,"back","2.2.back"
"892",4082,2008-05-23,-10,18.2857,1481,98.733,NA,2,2,12,19,"back","2.2.back"
"893",4082,2008-06-19,17,22.1429,1294,86.267,0.82857,2,2,12,19,"back","2.2.back"
"894",4082,2008-07-25,53,27.2857,1743,116.2,0.88571,2,2,12,19,"back","2.2.back"
"895",4082,2008-08-18,77,30.7143,1174,78.267,0.91429,2,2,12,19,"back","2.2.back"
"896",4082,2008-09-11,101,34.1429,1473,98.2,0.94286,2,2,12,19,"back","2.2.back"
"897",4082,2008-10-10,130,38.2857,1036,69.067,0.8,2,2,12,19,"back","2.2.back"
"898",4082,2008-11-06,157,42.1429,1207,80.467,0.85714,2,2,12,19,"back","2.2.back"
"899",4082,2008-12-09,190,46.8571,1138,75.867,0.8,2,2,12,19,"back","2.2.back"
"900",4082,2009-01-01,213,50.1429,1289,85.933,0.68571,2,2,12,19,"back","2.2.back"
"901",4082,2009-01-29,241,54.1429,1067,71.133,0.74286,2,2,12,19,"back","2.2.back"
"902",4082,2009-02-26,269,58.1429,1413,94.2,0.74286,2,2,12,19,"back","2.2.back"
"903",4082,2009-03-30,301,62.7143,1272,84.8,0.74286,2,2,12,19,"back","2.2.back"
"904",4082,2009-04-23,325,66.1429,993,66.2,0.71429,2,2,12,19,"back","2.2.back"
"905",4131,2008-05-23,-10,18.2857,1111,74.067,NA,2,3,1,19,"front","2.3.front"
"906",4131,2008-06-19,17,22.1429,1348,89.867,0.68571,2,3,1,19,"front","2.3.front"
"907",4131,2008-07-25,53,27.2857,1118,74.533,0.91429,2,3,1,19,"front","2.3.front"
"908",4131,2008-08-18,77,30.7143,1119,74.6,0.94286,2,3,1,19,"front","2.3.front"
"909",4131,2008-09-11,101,34.1429,1350,90,0.91429,2,3,1,19,"front","2.3.front"
"910",4131,2008-10-10,130,38.2857,1320,88,0.85714,2,3,1,19,"front","2.3.front"
"911",4131,2008-11-06,157,42.1429,1169,77.933,0.82857,2,3,1,19,"front","2.3.front"
"912",4131,2008-12-09,190,46.8571,1119,74.6,0.8,2,3,1,19,"front","2.3.front"
"913",4131,2009-01-01,213,50.1429,1020,68,0.53333,2,3,1,19,"front","2.3.front"
"914",4131,2009-01-29,241,54.1429,1041,69.4,0.51429,2,3,1,19,"front","2.3.front"
"915",4131,2009-02-26,269,58.1429,1226,81.733,0.51429,2,3,1,19,"front","2.3.front"
"916",4131,2009-03-30,301,62.7143,1031,68.733,0.54286,2,3,1,19,"front","2.3.front"
"917",4135,2008-05-23,-10,18.2857,1145,76.333,NA,2,3,2,14,"front","2.3.front"
"918",4135,2008-06-19,17,22.1429,1237,82.467,0.85714,2,3,2,14,"front","2.3.front"
"919",4135,2008-07-25,53,27.2857,1488,99.2,0.94286,2,3,2,14,"front","2.3.front"
"920",4135,2008-08-18,77,30.7143,1250,83.333,0.82857,2,3,2,14,"front","2.3.front"
"921",4135,2008-09-11,101,34.1429,1255,83.667,0.88571,2,3,2,14,"front","2.3.front"
"922",4135,2008-10-10,130,38.2857,1359,90.6,0.88571,2,3,2,14,"front","2.3.front"
"923",4135,2008-11-06,157,42.1429,1206,80.4,0.82857,2,3,2,14,"front","2.3.front"
"924",4135,2008-12-09,190,46.8571,1262,84.133,0.77143,2,3,2,14,"front","2.3.front"
"925",4135,2009-01-01,213,50.1429,1467,97.8,0.8,2,3,2,14,"front","2.3.front"
"926",4135,2009-01-29,241,54.1429,1215,81,0.77143,2,3,2,14,"front","2.3.front"
"927",4135,2009-02-26,269,58.1429,1292,86.133,0.8,2,3,2,14,"front","2.3.front"
"928",4135,2009-03-30,301,62.7143,1204,80.267,0.65714,2,3,2,14,"front","2.3.front"
"929",4135,2009-04-23,325,66.1429,1127,75.133,0.71429,2,3,2,14,"front","2.3.front"
"930",4139,2008-05-23,-10,18.2857,1258,83.867,NA,2,3,3,16.5,"front","2.3.front"
"931",4139,2008-06-19,17,22.1429,1202,80.133,0.85714,2,3,3,16.5,"front","2.3.front"
"932",4139,2008-07-25,53,27.2857,1640,109.333,1,2,3,3,16.5,"front","2.3.front"
"933",4139,2008-08-18,77,30.7143,442,29.467,0.65714,2,3,3,16.5,"front","2.3.front"
"934",4139,2008-09-11,101,34.1429,1028,68.533,0.94286,2,3,3,16.5,"front","2.3.front"
"935",4139,2008-10-10,130,38.2857,1107,73.8,0.85714,2,3,3,16.5,"front","2.3.front"
"936",4139,2008-11-06,157,42.1429,776,51.733,0.82857,2,3,3,16.5,"front","2.3.front"
"937",4139,2008-12-09,190,46.8571,1240,82.667,0.8,2,3,3,16.5,"front","2.3.front"
"938",4139,2009-01-01,213,50.1429,1358,90.533,0.96667,2,3,3,16.5,"front","2.3.front"
"939",4139,2009-01-29,241,54.1429,1202,80.133,0.82857,2,3,3,16.5,"front","2.3.front"
"940",4139,2009-02-26,269,58.1429,1306,87.067,0.91429,2,3,3,16.5,"front","2.3.front"
"941",4139,2009-03-30,301,62.7143,1260,84,0.85714,2,3,3,16.5,"front","2.3.front"
"942",4139,2009-04-23,325,66.1429,1116,74.4,0.82857,2,3,3,16.5,"front","2.3.front"
"943",4143,2008-05-23,-10,18.2857,1338,89.2,NA,2,3,4,24,"front","2.3.front"
"944",4143,2008-06-19,17,22.1429,950,63.333,0.65714,2,3,4,24,"front","2.3.front"
"945",4143,2008-07-25,53,27.2857,1181,78.733,0.97143,2,3,4,24,"front","2.3.front"
"946",4143,2008-08-18,77,30.7143,813,54.2,0.82857,2,3,4,24,"front","2.3.front"
"947",4143,2008-09-11,101,34.1429,1261,84.067,1,2,3,4,24,"front","2.3.front"
"948",4143,2008-10-10,130,38.2857,1260,84,0.91429,2,3,4,24,"front","2.3.front"
"949",4143,2008-11-06,157,42.1429,994,66.267,0.97143,2,3,4,24,"front","2.3.front"
"950",4143,2008-12-09,190,46.8571,1208,80.533,0.8,2,3,4,24,"front","2.3.front"
"951",4143,2009-01-01,213,50.1429,929,61.933,0.96667,2,3,4,24,"front","2.3.front"
"952",4143,2009-01-29,241,54.1429,1142,76.133,0.85714,2,3,4,24,"front","2.3.front"
"953",4143,2009-02-26,269,58.1429,1400,93.333,0.88571,2,3,4,24,"front","2.3.front"
"954",4143,2009-03-30,301,62.7143,1333,88.867,0.91429,2,3,4,24,"front","2.3.front"
"955",4143,2009-04-23,325,66.1429,1160,77.333,0.88571,2,3,4,24,"front","2.3.front"
"956",4147,2008-05-23,-10,18.2857,1026,68.4,NA,2,3,5,11.5,"front","2.3.front"
"957",4147,2008-06-19,17,22.1429,1189,79.267,0.71429,2,3,5,11.5,"front","2.3.front"
"958",4147,2008-07-25,53,27.2857,1274,84.933,0.94286,2,3,5,11.5,"front","2.3.front"
"959",4147,2008-08-18,77,30.7143,1378,91.867,0.82857,2,3,5,11.5,"front","2.3.front"
"960",4147,2008-09-11,101,34.1429,1318,87.867,0.94286,2,3,5,11.5,"front","2.3.front"
"961",4147,2008-10-10,130,38.2857,1433,95.533,0.94286,2,3,5,11.5,"front","2.3.front"
"962",4147,2008-11-06,157,42.1429,1364,90.933,1.02857,2,3,5,11.5,"front","2.3.front"
"963",4147,2008-12-09,190,46.8571,1357,90.467,0.82857,2,3,5,11.5,"front","2.3.front"
"964",4147,2009-01-01,213,50.1429,1447,96.467,0.93333,2,3,5,11.5,"front","2.3.front"
"965",4147,2009-01-29,241,54.1429,1459,97.267,0.8,2,3,5,11.5,"front","2.3.front"
"966",4147,2009-02-26,269,58.1429,1554,103.6,0.88571,2,3,5,11.5,"front","2.3.front"
"967",4147,2009-03-30,301,62.7143,1375,91.667,0.88571,2,3,5,11.5,"front","2.3.front"
"968",4147,2009-04-23,325,66.1429,1281,85.4,0.82857,2,3,5,11.5,"front","2.3.front"
"969",4151,2008-05-23,-10,18.2857,1094,72.933,NA,2,3,6,21.5,"front","2.3.front"
"970",4151,2008-06-19,17,22.1429,1092,72.8,0.91429,2,3,6,21.5,"front","2.3.front"
"971",4151,2008-07-25,53,27.2857,1447,96.467,0.91429,2,3,6,21.5,"front","2.3.front"
"972",4151,2008-08-18,77,30.7143,1151,76.733,0.85714,2,3,6,21.5,"front","2.3.front"
"973",4151,2008-09-11,101,34.1429,1203,80.2,0.85714,2,3,6,21.5,"front","2.3.front"
"974",4151,2008-10-10,130,38.2857,1224,81.6,0.91429,2,3,6,21.5,"front","2.3.front"
"975",4151,2008-11-06,157,42.1429,1177,78.467,0.94286,2,3,6,21.5,"front","2.3.front"
"976",4151,2008-12-09,190,46.8571,1121,74.733,0.85714,2,3,6,21.5,"front","2.3.front"
"977",4151,2009-01-01,213,50.1429,1244,82.933,0.9,2,3,6,21.5,"front","2.3.front"
"978",4151,2009-01-29,241,54.1429,1185,79,0.77143,2,3,6,21.5,"front","2.3.front"
"979",4151,2009-02-26,269,58.1429,1330,88.667,0.85714,2,3,6,21.5,"front","2.3.front"
"980",4151,2009-03-30,301,62.7143,1011,67.4,0.74286,2,3,6,21.5,"front","2.3.front"
"981",4151,2009-04-23,325,66.1429,1165,77.667,0.71429,2,3,6,21.5,"front","2.3.front"
"982",4155,2008-05-23,-10,18.2857,1177,78.467,NA,2,3,7,14,"back","2.3.back"
"983",4155,2008-06-19,17,22.1429,1203,80.2,0.65714,2,3,7,14,"back","2.3.back"
"984",4155,2008-07-25,53,27.2857,1345,89.667,0.94286,2,3,7,14,"back","2.3.back"
"985",4155,2008-08-18,77,30.7143,1449,96.6,0.8,2,3,7,14,"back","2.3.back"
"986",4155,2008-09-11,101,34.1429,1703,113.533,0.88571,2,3,7,14,"back","2.3.back"
"987",4155,2008-10-10,130,38.2857,1794,119.6,0.85714,2,3,7,14,"back","2.3.back"
"988",4155,2008-11-06,157,42.1429,1536,102.4,0.91429,2,3,7,14,"back","2.3.back"
"989",4155,2008-12-09,190,46.8571,1577,105.133,0.88571,2,3,7,14,"back","2.3.back"
"990",4155,2009-01-01,213,50.1429,1653,110.2,0.96667,2,3,7,14,"back","2.3.back"
"991",4155,2009-01-29,241,54.1429,1314,87.6,0.85714,2,3,7,14,"back","2.3.back"
"992",4155,2009-02-26,269,58.1429,1494,99.6,0.91429,2,3,7,14,"back","2.3.back"
"993",4155,2009-03-30,301,62.7143,1592,106.133,0.74286,2,3,7,14,"back","2.3.back"
"994",4155,2009-04-23,325,66.1429,1526,101.733,0.71429,2,3,7,14,"back","2.3.back"
"995",4159,2008-05-23,-10,18.2857,1323,88.2,NA,2,3,8,19,"back","2.3.back"
"996",4159,2008-06-19,17,22.1429,1191,79.4,0.85714,2,3,8,19,"back","2.3.back"
"997",4159,2008-07-25,53,27.2857,1369,91.267,0.97143,2,3,8,19,"back","2.3.back"
"998",4159,2008-08-18,77,30.7143,1144,76.267,0.8,2,3,8,19,"back","2.3.back"
"999",4159,2008-09-11,101,34.1429,1213,80.867,0.97143,2,3,8,19,"back","2.3.back"
"1000",4159,2008-10-10,130,38.2857,1174,78.267,0.88571,2,3,8,19,"back","2.3.back"
"1001",4159,2008-11-06,157,42.1429,1139,75.933,0.94286,2,3,8,19,"back","2.3.back"
"1002",4159,2008-12-09,190,46.8571,1258,83.867,0.82857,2,3,8,19,"back","2.3.back"
"1003",4159,2009-01-01,213,50.1429,1303,86.867,0.96667,2,3,8,19,"back","2.3.back"
"1004",4159,2009-01-29,241,54.1429,1162,77.467,0.82857,2,3,8,19,"back","2.3.back"
"1005",4159,2009-02-26,269,58.1429,1481,98.733,0.8,2,3,8,19,"back","2.3.back"
"1006",4159,2009-03-30,301,62.7143,935,62.333,0.88571,2,3,8,19,"back","2.3.back"
"1007",4159,2009-04-23,325,66.1429,989,65.933,0.74286,2,3,8,19,"back","2.3.back"
"1008",4163,2008-05-23,-10,18.2857,1309,87.267,NA,2,3,9,24,"back","2.3.back"
"1009",4163,2008-06-19,17,22.1429,787,52.467,0.74286,2,3,9,24,"back","2.3.back"
"1010",4163,2008-07-25,53,27.2857,1351,90.067,0.88571,2,3,9,24,"back","2.3.back"
"1011",4163,2008-08-18,77,30.7143,927,61.8,0.91429,2,3,9,24,"back","2.3.back"
"1012",4163,2008-09-11,101,34.1429,1278,85.2,1.05714,2,3,9,24,"back","2.3.back"
"1013",4163,2008-10-10,130,38.2857,1183,78.867,0.91429,2,3,9,24,"back","2.3.back"
"1014",4163,2008-11-06,157,42.1429,1073,71.533,0.91429,2,3,9,24,"back","2.3.back"
"1015",4163,2008-12-09,190,46.8571,1264,84.267,0.77143,2,3,9,24,"back","2.3.back"
"1016",4163,2009-01-29,241,54.1429,1161,77.4,1,2,3,9,24,"back","2.3.back"
"1017",4167,2008-05-23,-10,18.2857,1220,81.333,NA,2,3,10,16.5,"back","2.3.back"
"1018",4167,2008-06-19,17,22.1429,1181,78.733,0.6,2,3,10,16.5,"back","2.3.back"
"1019",4167,2008-07-25,53,27.2857,1744,116.267,1.02857,2,3,10,16.5,"back","2.3.back"
"1020",4167,2008-08-18,77,30.7143,1155,77,0.85714,2,3,10,16.5,"back","2.3.back"
"1021",4167,2008-09-11,101,34.1429,1206,80.4,1,2,3,10,16.5,"back","2.3.back"
"1022",4167,2008-10-10,130,38.2857,1341,89.4,0.85714,2,3,10,16.5,"back","2.3.back"
"1023",4167,2008-11-06,157,42.1429,1246,83.067,0.91429,2,3,10,16.5,"back","2.3.back"
"1024",4167,2008-12-09,190,46.8571,1191,79.4,0.88571,2,3,10,16.5,"back","2.3.back"
"1025",4167,2009-01-01,213,50.1429,1215,81,0.73333,2,3,10,16.5,"back","2.3.back"
"1026",4167,2009-01-29,241,54.1429,1168,77.867,0.82857,2,3,10,16.5,"back","2.3.back"
"1027",4167,2009-02-26,269,58.1429,1434,95.6,0.82857,2,3,10,16.5,"back","2.3.back"
"1028",4167,2009-03-30,301,62.7143,1065,71,0.68571,2,3,10,16.5,"back","2.3.back"
"1029",4167,2009-04-23,325,66.1429,1082,72.133,0.8,2,3,10,16.5,"back","2.3.back"
"1030",4171,2008-05-23,-10,18.2857,1034,68.933,NA,2,3,11,21.5,"back","2.3.back"
"1031",4171,2008-06-19,17,22.1429,1150,76.667,0.77143,2,3,11,21.5,"back","2.3.back"
"1032",4171,2008-07-25,53,27.2857,1550,103.333,1,2,3,11,21.5,"back","2.3.back"
"1033",4171,2008-08-18,77,30.7143,1319,87.933,0.85714,2,3,11,21.5,"back","2.3.back"
"1034",4171,2008-09-11,101,34.1429,1219,81.267,0.88571,2,3,11,21.5,"back","2.3.back"
"1035",4171,2008-10-10,130,38.2857,1313,87.533,0.88571,2,3,11,21.5,"back","2.3.back"
"1036",4171,2008-11-06,157,42.1429,1088,72.533,0.77143,2,3,11,21.5,"back","2.3.back"
"1037",4171,2008-12-09,190,46.8571,1278,85.2,0.82857,2,3,11,21.5,"back","2.3.back"
"1038",4171,2009-01-01,213,50.1429,1461,97.4,0.83333,2,3,11,21.5,"back","2.3.back"
"1039",4171,2009-01-29,241,54.1429,1317,87.8,0.82857,2,3,11,21.5,"back","2.3.back"
"1040",4171,2009-02-26,269,58.1429,1366,91.067,0.82857,2,3,11,21.5,"back","2.3.back"
"1041",4171,2009-03-30,301,62.7143,1238,82.533,0.74286,2,3,11,21.5,"back","2.3.back"
"1042",4171,2009-04-23,325,66.1429,1191,79.4,0.77143,2,3,11,21.5,"back","2.3.back"
"1043",4175,2008-05-23,-10,18.2857,1257,83.8,NA,2,3,12,11.5,"back","2.3.back"
"1044",4175,2008-06-19,17,22.1429,1814,120.933,0.37143,2,3,12,11.5,"back","2.3.back"
"1045",4175,2008-07-25,53,27.2857,1710,114,0.88571,2,3,12,11.5,"back","2.3.back"
"1046",4175,2008-08-18,77,30.7143,1466,97.733,0.77143,2,3,12,11.5,"back","2.3.back"
"1047",4175,2008-09-11,101,34.1429,1470,98,1,2,3,12,11.5,"back","2.3.back"
"1048",4175,2008-10-10,130,38.2857,1757,117.133,1,2,3,12,11.5,"back","2.3.back"
"1049",4175,2008-11-06,157,42.1429,1427,95.133,0.94286,2,3,12,11.5,"back","2.3.back"
"1050",4175,2008-12-09,190,46.8571,1430,95.333,0.85714,2,3,12,11.5,"back","2.3.back"
"1051",4175,2009-01-01,213,50.1429,1740,116,0.93333,2,3,12,11.5,"back","2.3.back"
"1052",4175,2009-01-29,241,54.1429,1436,95.733,0.88571,2,3,12,11.5,"back","2.3.back"
"1053",4175,2009-02-26,269,58.1429,1677,111.8,0.94286,2,3,12,11.5,"back","2.3.back"
"1054",4175,2009-03-30,301,62.7143,1390,92.667,0.8,2,3,12,11.5,"back","2.3.back"
"1055",4175,2009-04-23,325,66.1429,1360,90.667,0.82857,2,3,12,11.5,"back","2.3.back"
"1056",4222,2008-05-23,-10,18.2857,1057,70.467,NA,2,4,1,24,"front","2.4.front"
"1057",4222,2008-06-19,17,22.1429,996,66.4,0.94286,2,4,1,24,"front","2.4.front"
"1058",4222,2008-08-18,77,30.7143,1087,72.467,0.9,2,4,1,24,"front","2.4.front"
"1059",4222,2008-09-11,101,34.1429,1338,89.2,0.91429,2,4,1,24,"front","2.4.front"
"1060",4222,2008-10-10,130,38.2857,1441,96.067,0.94286,2,4,1,24,"front","2.4.front"
"1061",4222,2008-11-06,157,42.1429,958,63.867,0.94286,2,4,1,24,"front","2.4.front"
"1062",4222,2008-12-09,190,46.8571,1170,78,0.88571,2,4,1,24,"front","2.4.front"
"1063",4222,2009-01-01,213,50.1429,1044,69.6,0.85714,2,4,1,24,"front","2.4.front"
"1064",4222,2009-01-29,241,54.1429,1122,74.8,0.85714,2,4,1,24,"front","2.4.front"
"1065",4222,2009-02-26,269,58.1429,1358,90.533,0.88571,2,4,1,24,"front","2.4.front"
"1066",4222,2009-03-30,301,62.7143,1346,89.733,0.88571,2,4,1,24,"front","2.4.front"
"1067",4222,2009-04-23,325,66.1429,1261,84.067,0.82857,2,4,1,24,"front","2.4.front"
"1068",4218,2008-05-23,-10,18.2857,1306,87.067,NA,2,4,2,19,"front","2.4.front"
"1069",4218,2008-06-19,17,22.1429,1157,77.133,0.65714,2,4,2,19,"front","2.4.front"
"1070",4218,2008-07-25,53,27.2857,1318,87.867,0.88571,2,4,2,19,"front","2.4.front"
"1071",4218,2008-08-18,77,30.7143,1259,83.933,1.03333,2,4,2,19,"front","2.4.front"
"1072",4218,2008-09-11,101,34.1429,1288,85.867,0.97143,2,4,2,19,"front","2.4.front"
"1073",4218,2008-10-10,130,38.2857,1194,79.6,0.77143,2,4,2,19,"front","2.4.front"
"1074",4218,2008-11-06,157,42.1429,1179,78.6,0.88571,2,4,2,19,"front","2.4.front"
"1075",4218,2008-12-09,190,46.8571,1221,81.4,0.82857,2,4,2,19,"front","2.4.front"
"1076",4218,2009-01-01,213,50.1429,1220,81.333,0.86667,2,4,2,19,"front","2.4.front"
"1077",4218,2009-01-29,241,54.1429,1215,81,0.77143,2,4,2,19,"front","2.4.front"
"1078",4218,2009-02-26,269,58.1429,1262,84.133,0.77143,2,4,2,19,"front","2.4.front"
"1079",4218,2009-03-30,301,62.7143,1140,76,0.62857,2,4,2,19,"front","2.4.front"
"1080",4218,2009-04-23,325,66.1429,1216,81.067,0.68571,2,4,2,19,"front","2.4.front"
"1081",4214,2008-05-23,-10,18.2857,1085,72.333,NA,2,4,3,21.5,"front","2.4.front"
"1082",4214,2008-06-19,17,22.1429,1192,79.467,0.88571,2,4,3,21.5,"front","2.4.front"
"1083",4214,2008-07-25,53,27.2857,1319,87.933,1,2,4,3,21.5,"front","2.4.front"
"1084",4214,2008-08-18,77,30.7143,1391,92.733,1,2,4,3,21.5,"front","2.4.front"
"1085",4214,2008-09-11,101,34.1429,1315,87.667,1,2,4,3,21.5,"front","2.4.front"
"1086",4214,2008-10-10,130,38.2857,1342,89.467,0.97143,2,4,3,21.5,"front","2.4.front"
"1087",4214,2008-11-06,157,42.1429,1313,87.533,0.94286,2,4,3,21.5,"front","2.4.front"
"1088",4214,2008-12-09,190,46.8571,1456,97.067,0.88571,2,4,3,21.5,"front","2.4.front"
"1089",4214,2009-01-01,213,50.1429,1412,94.133,0.96667,2,4,3,21.5,"front","2.4.front"
"1090",4214,2009-01-29,241,54.1429,1431,95.4,0.94286,2,4,3,21.5,"front","2.4.front"
"1091",4214,2009-02-26,269,58.1429,1561,104.067,0.88571,2,4,3,21.5,"front","2.4.front"
"1092",4214,2009-03-30,301,62.7143,1477,98.467,0.8,2,4,3,21.5,"front","2.4.front"
"1093",4214,2009-04-23,325,66.1429,1373,91.533,0.82857,2,4,3,21.5,"front","2.4.front"
"1094",4210,2008-05-23,-10,18.2857,1061,70.733,NA,2,4,4,14,"front","2.4.front"
"1095",4210,2008-06-19,17,22.1429,977,65.133,0.6,2,4,4,14,"front","2.4.front"
"1096",4210,2008-07-25,53,27.2857,1046,69.733,0.91429,2,4,4,14,"front","2.4.front"
"1097",4210,2008-08-18,77,30.7143,1335,89,0.93333,2,4,4,14,"front","2.4.front"
"1098",4210,2008-09-11,101,34.1429,1138,75.867,1,2,4,4,14,"front","2.4.front"
