"","subj","trial","condition","word","color","RT"
"39106",29,45,"Incongruent","blue","green",682
"39107",29,46,"Congruent","red","red",527
"39108",29,47,"Incongruent","blue","red",811
"39109",29,48,"Incongruent","green","red",445
"39110",29,49,"Incongruent","green","red",516
"39111",29,50,"Congruent","blue","blue",461
"39112",29,51,"Congruent","red","red",510
"39113",29,52,"Congruent","green","green",528
"39114",29,53,"Incongruent","blue","red",546
"39115",29,54,"Incongruent","blue","red",476
"39116",29,55,"Incongruent","green","red",458
"39117",29,56,"Incongruent","blue","green",524
"39118",29,57,"Incongruent","green","blue",692
"39119",29,58,"Incongruent","red","green",533
"39120",29,59,"Congruent","red","red",430
"39121",29,60,"Incongruent","red","green",726
"39122",29,61,"Congruent","green","green",468
"39123",29,62,"Incongruent","blue","green",406
"39124",30,0,"Incongruent","blue","green",1438
"39125",30,1,"Incongruent","green","blue",611
"39126",30,2,"Incongruent","red","green",640
"39127",30,3,"Incongruent","red","blue",537
"39128",30,4,"Incongruent","blue","red",780
"39129",30,5,"Congruent","blue","blue",572
"39130",30,6,"Congruent","green","green",560
"39132",30,8,"Incongruent","red","green",1910
"39133",30,9,"Congruent","blue","blue",699
"39134",30,10,"Incongruent","red","blue",692
"39135",30,11,"Congruent","red","red",689
"39136",30,12,"Incongruent","green","red",799
"39137",30,13,"Incongruent","blue","green",528
"39138",30,14,"Congruent","green","green",417
"39139",30,15,"Incongruent","blue","red",850
"39141",30,17,"Congruent","green","green",553
"39142",30,18,"Incongruent","green","red",1571
"39143",30,19,"Congruent","red","red",544
"39144",30,20,"Incongruent","red","blue",689
"39145",30,21,"Incongruent","red","green",604
"39146",30,22,"Incongruent","blue","red",706
"39147",30,23,"Incongruent","green","blue",691
"39148",30,24,"Incongruent","green","red",496
"39149",30,25,"Congruent","red","red",432
"39150",30,26,"Congruent","red","red",370
"39151",30,27,"Incongruent","blue","green",559
"39152",30,28,"Incongruent","green","red",579
"39153",30,29,"Incongruent","red","green",689
"39154",30,30,"Incongruent","blue","red",940
"39155",30,31,"Congruent","blue","blue",521
"39156",30,32,"Incongruent","green","blue",410
"39157",30,33,"Incongruent","red","blue",378
"39158",30,34,"Congruent","green","green",500
"39159",30,35,"Incongruent","blue","red",844
"39160",30,36,"Incongruent","red","green",1328
"39161",30,37,"Congruent","red","red",654
"39162",30,38,"Congruent","blue","blue",606
"39163",30,39,"Incongruent","green","red",687
"39164",30,40,"Congruent","red","red",621
"39165",30,41,"Congruent","blue","blue",603
"39166",30,42,"Congruent","green","green",427
"39167",30,43,"Incongruent","blue","green",728
"39168",30,44,"Incongruent","red","green",516
"39169",30,45,"Congruent","green","green",455
"39170",30,46,"Incongruent","red","blue",568
"39171",30,47,"Incongruent","green","red",475
"39172",30,48,"Incongruent","blue","green",570
"39173",30,49,"Incongruent","blue","green",686
"39174",30,50,"Incongruent","green","blue",564
"39175",30,51,"Incongruent","blue","red",591
"39176",30,52,"Incongruent","red","green",595
"39177",30,53,"Congruent","green","green",484
"39178",30,54,"Incongruent","green","blue",383
"39179",30,55,"Incongruent","red","blue",380
"39180",30,56,"Congruent","red","red",420
"39181",30,57,"Congruent","blue","blue",626
"39182",30,58,"Congruent","blue","blue",423
"39183",30,59,"Incongruent","blue","red",767
"39184",30,60,"Incongruent","green","blue",991
"39185",30,61,"Incongruent","green","red",1011
"39186",30,62,"Incongruent","red","blue",831
"39187",31,0,"Congruent","blue","blue",1855
"39188",31,1,"Incongruent","blue","green",509
"39189",31,2,"Incongruent","green","red",346
"39190",31,3,"Incongruent","red","green",708
"39191",31,4,"Congruent","green","green",500
"39192",31,5,"Incongruent","blue","red",489
"39193",31,6,"Congruent","red","red",523
"39194",31,7,"Congruent","green","green",508
"39195",31,8,"Incongruent","red","blue",409
"39196",31,9,"Congruent","red","red",502
"39197",31,10,"Incongruent","blue","green",608
"39198",31,11,"Incongruent","blue","red",459
"39199",31,12,"Incongruent","green","blue",356
"39200",31,13,"Incongruent","red","green",450
"39201",31,14,"Incongruent","green","red",407
"39202",31,15,"Incongruent","green","blue",352
"39203",31,16,"Incongruent","red","green",550
"39204",31,17,"Incongruent","green","red",440
"39205",31,18,"Incongruent","red","blue",344
"39206",31,19,"Incongruent","blue","green",475
"39207",31,20,"Congruent","red","red",513
"39208",31,21,"Congruent","green","green",446
"39209",31,22,"Incongruent","red","green",1075
"39210",31,23,"Congruent","green","green",629
"39211",31,24,"Congruent","blue","blue",628
"39212",31,25,"Incongruent","blue","green",783
"39213",31,26,"Incongruent","blue","red",562
"39214",31,27,"Congruent","blue","blue",755
"39215",31,28,"Incongruent","red","blue",547
"39216",31,29,"Congruent","green","green",518
"39217",31,30,"Incongruent","blue","red",549
"39218",31,31,"Incongruent","blue","green",658
"39219",31,32,"Incongruent","green","blue",856
"39220",31,33,"Incongruent","red","green",762
"39221",31,34,"Incongruent","green","blue",641
"39222",31,35,"Incongruent","green","red",495
"39223",31,36,"Congruent","red","red",568
"39224",31,37,"Incongruent","red","blue",499
"39225",31,38,"Congruent","blue","blue",404
"39226",31,39,"Incongruent","green","red",488
"39227",31,40,"Incongruent","red","blue",642
"39228",31,41,"Congruent","green","green",817
"39229",31,42,"Incongruent","blue","green",757
"39230",31,43,"Congruent","blue","blue",577
"39231",31,44,"Incongruent","blue","red",501
"39232",31,45,"Congruent","red","red",478
"39233",31,46,"Incongruent","green","blue",847
"39234",31,47,"Incongruent","red","blue",409
"39235",31,48,"Incongruent","blue","red",585
"39236",31,49,"Incongruent","green","red",473
"39237",31,50,"Congruent","red","red",647
"39238",31,51,"Incongruent","green","red",454
"39239",31,52,"Incongruent","red","green",468
"39240",31,53,"Incongruent","blue","red",594
"39241",31,54,"Incongruent","red","green",458
"39242",31,55,"Congruent","blue","blue",905
"39243",31,56,"Congruent","green","green",556
"39244",31,57,"Incongruent","green","blue",674
"39245",31,58,"Incongruent","blue","green",518
"39246",31,59,"Congruent","blue","blue",377
"39247",31,60,"Incongruent","red","blue",487
"39248",31,61,"Congruent","red","red",467
"39249",31,62,"Incongruent","green","blue",562
"39250",32,0,"Incongruent","green","blue",2410
"39251",32,1,"Incongruent","blue","green",574
"39252",32,2,"Incongruent","red","blue",622
"39253",32,3,"Incongruent","green","red",2116
"39254",32,4,"Congruent","blue","blue",384
"39255",32,5,"Incongruent","red","blue",576
"39256",32,6,"Incongruent","green","blue",642
"39257",32,7,"Incongruent","red","green",575
"39258",32,8,"Incongruent","blue","red",355
"39259",32,9,"Congruent","red","red",568
"39260",32,10,"Congruent","green","green",465
"39261",32,11,"Incongruent","blue","green",661
"39262",32,12,"Incongruent","blue","red",755
"39263",32,13,"Incongruent","red","green",538
"39264",32,14,"Congruent","red","red",603
"39265",32,15,"Congruent","green","green",473
"39266",32,16,"Congruent","blue","blue",543
"39267",32,17,"Incongruent","green","blue",484
"39268",32,18,"Incongruent","blue","green",405
"39269",32,19,"Congruent","green","green",404
"39270",32,20,"Incongruent","red","blue",442
"39271",32,21,"Incongruent","red","green",605
"39272",32,22,"Congruent","green","green",404
"39273",32,23,"Congruent","blue","blue",493
"39274",32,24,"Congruent","blue","blue",589
"39275",32,25,"Incongruent","green","blue",1439
"39276",32,26,"Incongruent","red","blue",579
"39277",32,27,"Incongruent","red","green",420
"39278",32,28,"Incongruent","green","red",317
"39279",32,29,"Congruent","red","red",329
"39280",32,30,"Incongruent","green","blue",351
"39281",32,31,"Incongruent","red","blue",340
"39282",32,32,"Congruent","blue","blue",338
"39283",32,33,"Incongruent","green","blue",390
"39285",32,35,"Incongruent","blue","red",610
"39286",32,36,"Incongruent","blue","red",361
"39287",32,37,"Incongruent","blue","green",540
"39288",32,38,"Congruent","red","red",529
"39289",32,39,"Incongruent","red","green",589
"39290",32,40,"Incongruent","blue","green",1239
"39291",32,41,"Incongruent","red","blue",567
"39292",32,42,"Incongruent","green","red",386
"39293",32,43,"Congruent","green","green",430
"39294",32,44,"Congruent","blue","blue",415
"39295",32,45,"Congruent","blue","blue",349
"39296",32,46,"Incongruent","green","red",404
"39297",32,47,"Congruent","red","red",408
"39298",32,48,"Incongruent","green","blue",585
"39299",32,49,"Incongruent","red","blue",349
"39300",32,50,"Incongruent","blue","red",466
"39301",32,51,"Incongruent","green","red",360
"39302",32,52,"Congruent","red","red",361
"39303",32,53,"Incongruent","blue","green",694
"39304",32,54,"Congruent","green","green",455
"39305",32,55,"Incongruent","red","green",468
"39307",32,57,"Congruent","green","green",545
"39308",32,58,"Congruent","red","red",594
"39309",32,59,"Incongruent","blue","red",433
"39310",32,60,"Incongruent","green","red",463
"39311",32,61,"Incongruent","red","green",527
"39312",32,62,"Incongruent","blue","green",426
"39313",33,0,"Incongruent","blue","green",1419
"39314",33,1,"Congruent","green","green",624
"39315",33,2,"Incongruent","red","green",577
"39316",33,3,"Incongruent","red","blue",669
"39317",33,4,"Congruent","blue","blue",370
"39318",33,5,"Congruent","red","red",476
"39319",33,6,"Incongruent","blue","red",353
"39320",33,7,"Incongruent","green","red",871
"39321",33,8,"Incongruent","green","blue",361
"39322",33,9,"Incongruent","green","blue",465
"39323",33,10,"Congruent","green","green",496
"39324",33,11,"Incongruent","red","blue",434
"39325",33,12,"Congruent","blue","blue",466
"39326",33,13,"Incongruent","green","blue",386
"39327",33,14,"Congruent","blue","blue",385
"39328",33,15,"Incongruent","blue","green",854
"39329",33,16,"Incongruent","red","blue",730
"39330",33,17,"Incongruent","green","blue",563
"39331",33,18,"Incongruent","blue","red",501
"39332",33,19,"Incongruent","green","red",429
"39333",33,20,"Incongruent","red","green",558
"39334",33,21,"Incongruent","red","blue",506
"39335",33,22,"Incongruent","blue","green",832
"39336",33,23,"Congruent","blue","blue",531
"39337",33,24,"Congruent","red","red",682
"39338",33,25,"Congruent","blue","blue",609
"39339",33,26,"Congruent","green","green",508
"39340",33,27,"Incongruent","red","green",528
"39341",33,28,"Congruent","red","red",730
"39342",33,29,"Incongruent","blue","red",409
"39343",33,30,"Incongruent","red","blue",497
"39344",33,31,"Incongruent","green","blue",411
"39345",33,32,"Incongruent","blue","green",552
"39346",33,33,"Congruent","green","green",402
"39347",33,34,"Incongruent","red","green",997
"39348",33,35,"Incongruent","green","red",648
"39349",33,36,"Incongruent","green","red",409
"39350",33,37,"Congruent","blue","blue",688
"39351",33,38,"Incongruent","red","blue",357
"39352",33,39,"Incongruent","blue","green",519
"39353",33,40,"Congruent","green","green",407
"39354",33,41,"Incongruent","blue","red",568
"39355",33,42,"Congruent","red","red",341
"39356",33,43,"Congruent","red","red",437
"39357",33,44,"Incongruent","red","green",671
"39358",33,45,"Incongruent","green","red",537
"39359",33,46,"Incongruent","green","blue",414
"39360",33,47,"Incongruent","blue","red",622
"39361",33,48,"Congruent","green","green",443
"39362",33,49,"Incongruent","red","green",625
"39363",33,50,"Incongruent","blue","red",551
"39364",33,51,"Incongruent","green","blue",337
"39365",33,52,"Incongruent","blue","green",414
"39366",33,53,"Incongruent","red","green",341
"39367",33,54,"Congruent","green","green",408
"39369",33,56,"Incongruent","green","red",632
"39370",33,57,"Incongruent","red","blue",510
"39371",33,58,"Incongruent","blue","red",623
"39372",33,59,"Congruent","blue","blue",459
"39373",33,60,"Congruent","red","red",739
"39374",33,61,"Incongruent","green","red",440
"39375",33,62,"Incongruent","blue","green",625
"39376",34,0,"Incongruent","green","blue",1292
"39377",34,1,"Congruent","blue","blue",429
"39378",34,2,"Incongruent","green","red",605
"39379",34,3,"Congruent","green","green",404
"39380",34,4,"Incongruent","red","blue",637
"39381",34,5,"Incongruent","blue","red",403
"39382",34,6,"Incongruent","blue","green",441
"39383",34,7,"Congruent","blue","blue",404
"39384",34,8,"Congruent","red","red",441
"39385",34,9,"Congruent","red","red",433
"39386",34,10,"Incongruent","red","green",601
"39387",34,11,"Congruent","green","green",484
"39388",34,12,"Incongruent","red","blue",462
"39389",34,13,"Incongruent","green","blue",364
"39390",34,14,"Incongruent","green","blue",371
"39391",34,15,"Congruent","blue","blue",586
"39392",34,16,"Incongruent","blue","red",646
"39393",34,17,"Incongruent","red","blue",615
"39394",34,18,"Incongruent","red","blue",481
"39395",34,19,"Congruent","blue","blue",473
"39396",34,20,"Incongruent","green","red",461
"39397",34,21,"Incongruent","green","blue",515
"39398",34,22,"Incongruent","red","blue",438
"39399",34,23,"Incongruent","green","blue",314
"39400",34,24,"Incongruent","blue","red",604
"39401",34,25,"Incongruent","green","red",473
"39402",34,26,"Incongruent","blue","green",530
"39403",34,27,"Congruent","red","red",533
"39404",34,28,"Incongruent","blue","red",495
"39405",34,29,"Incongruent","red","green",638
"39406",34,30,"Congruent","blue","blue",525
"39407",34,31,"Incongruent","red","green",567
"39408",34,32,"Congruent","green","green",450
"39409",34,33,"Incongruent","green","red",513
"39410",34,34,"Incongruent","blue","green",580
"39411",34,35,"Congruent","red","red",511
"39412",34,36,"Congruent","green","green",512
"39413",34,37,"Incongruent","blue","green",586
"39414",34,38,"Incongruent","red","green",458
"39415",34,39,"Congruent","green","green",412
"39416",34,40,"Incongruent","green","blue",488
"39417",34,41,"Congruent","red","red",429
"39418",34,42,"Incongruent","green","red",449
"39419",34,43,"Congruent","blue","blue",604
"39420",34,44,"Incongruent","red","blue",424
"39421",34,45,"Incongruent","blue","red",390
"39422",34,46,"Incongruent","blue","green",430
"39423",34,47,"Congruent","red","red",549
"39424",34,48,"Incongruent","blue","red",734
"39425",34,49,"Congruent","blue","blue",447
"39426",34,50,"Incongruent","green","red",492
"39427",34,51,"Incongruent","red","green",492
"39428",34,52,"Incongruent","red","green",502
"39429",34,53,"Congruent","green","green",445
"39430",34,54,"Incongruent","green","blue",809
"39431",34,55,"Incongruent","blue","red",424
"39432",34,56,"Incongruent","green","red",449
"39433",34,57,"Incongruent","red","blue",584
"39434",34,58,"Congruent","red","red",532
"39435",34,59,"Incongruent","blue","green",471
"39436",34,60,"Incongruent","blue","green",557
"39437",34,61,"Congruent","green","green",385
"39438",34,62,"Incongruent","red","green",400
"39439",35,0,"Incongruent","red","green",1621
"39440",35,1,"Congruent","green","green",839
"39441",35,2,"Incongruent","green","red",846
"39442",35,3,"Incongruent","red","blue",699
"39443",35,4,"Incongruent","blue","green",954
"39444",35,5,"Incongruent","blue","red",759
"39445",35,6,"Incongruent","blue","green",791
"39446",35,7,"Congruent","red","red",639
"39447",35,8,"Incongruent","red","green",861
"39448",35,9,"Congruent","green","green",767
"39449",35,10,"Incongruent","green","red",762
"39450",35,11,"Congruent","green","green",724
"39451",35,12,"Incongruent","red","green",752
"39452",35,13,"Congruent","blue","blue",656
"39453",35,14,"Incongruent","blue","green",1012
"39454",35,15,"Incongruent","red","green",1044
"39455",35,16,"Congruent","green","green",641
"39456",35,17,"Incongruent","green","blue",825
"39457",35,18,"Congruent","red","red",554
"39458",35,19,"Congruent","blue","blue",621
"39459",35,20,"Incongruent","blue","red",1070
"39460",35,21,"Incongruent","blue","red",566
"39461",35,22,"Incongruent","red","blue",763
"39462",35,23,"Incongruent","blue","green",557
"39463",35,24,"Incongruent","green","red",471
"39464",35,25,"Congruent","red","red",669
"39465",35,26,"Incongruent","red","green",819
"39466",35,27,"Incongruent","blue","green",694
"39467",35,28,"Incongruent","green","blue",556
"39468",35,29,"Incongruent","blue","red",437
"39469",35,30,"Congruent","red","red",583
"39470",35,31,"Congruent","green","green",642
"39471",35,32,"Incongruent","green","red",593
"39472",35,33,"Incongruent","red","blue",559
"39473",35,34,"Congruent","blue","blue",609
"39474",35,35,"Incongruent","green","blue",391
"39475",35,36,"Incongruent","green","blue",380
"39476",35,37,"Incongruent","red","blue",413
"39477",35,38,"Congruent","red","red",491
"39478",35,39,"Congruent","green","green",587
"39479",35,40,"Incongruent","green","red",544
"39480",35,41,"Incongruent","blue","green",605
"39481",35,42,"Congruent","blue","blue",394
"39482",35,43,"Incongruent","red","blue",506
"39483",35,44,"Incongruent","blue","red",582
"39484",35,45,"Incongruent","red","green",561
"39485",35,46,"Incongruent","blue","green",509
"39486",35,47,"Incongruent","green","blue",596
"39487",35,48,"Incongruent","red","green",762
"39488",35,49,"Congruent","blue","blue",482
"39489",35,50,"Congruent","green","green",539
"39490",35,51,"Incongruent","red","blue",1005
"39491",35,52,"Congruent","red","red",641
"39492",35,53,"Incongruent","blue","red",847
"39494",35,55,"Congruent","blue","blue",1616
"39495",35,56,"Incongruent","green","blue",671
"39496",35,57,"Incongruent","green","red",597
"39497",35,58,"Incongruent","green","red",920
"39498",35,59,"Congruent","red","red",716
"39499",35,60,"Congruent","blue","blue",443
"39500",35,61,"Incongruent","red","blue",545
"39501",35,62,"Incongruent","blue","red",691
"39502",37,0,"Congruent","blue","blue",1327
"39503",37,1,"Congruent","green","green",485
"39504",37,2,"Incongruent","red","green",385
"39505",37,3,"Incongruent","green","blue",584
"39506",37,4,"Incongruent","blue","green",494
"39507",37,5,"Congruent","green","green",417
"39508",37,6,"Incongruent","red","blue",485
"39509",37,7,"Incongruent","green","blue",387
"39510",37,8,"Congruent","red","red",446
"39511",37,9,"Incongruent","blue","red",416
"39512",37,10,"Incongruent","green","red",534
"39513",37,11,"Congruent","blue","blue",432
"39514",37,12,"Incongruent","blue","green",520
"39515",37,13,"Incongruent","green","red",658
"39516",37,14,"Incongruent","blue","red",439
"39517",37,15,"Incongruent","red","green",629
"39518",37,16,"Congruent","red","red",525
"39520",37,18,"Congruent","green","green",713
"39521",37,19,"Incongruent","blue","green",607
"39522",37,20,"Incongruent","red","blue",554
"39523",37,21,"Incongruent","green","red",532
"39524",37,22,"Incongruent","red","blue",498
"39525",37,23,"Congruent","green","green",510
"39526",37,24,"Incongruent","blue","red",528
"39527",37,25,"Congruent","red","red",478
"39528",37,26,"Incongruent","red","green",540
"39529",37,27,"Incongruent","blue","green",606
"39530",37,28,"Incongruent","blue","red",690
"39531",37,29,"Incongruent","green","red",440
"39532",37,30,"Congruent","blue","blue",578
"39533",37,31,"Congruent","red","red",564
"39534",37,32,"Incongruent","green","blue",631
"39535",37,33,"Congruent","red","red",588
"39536",37,34,"Incongruent","red","green",520
"39537",37,35,"Incongruent","blue","green",443
"39538",37,36,"Incongruent","green","blue",639
"39539",37,37,"Congruent","green","green",543
"39540",37,38,"Incongruent","blue","red",569
"39541",37,39,"Congruent","blue","blue",549
"39542",37,40,"Incongruent","red","blue",477
"39543",37,41,"Incongruent","green","red",543
"39544",37,42,"Congruent","green","green",501
"39545",37,43,"Incongruent","green","blue",633
"39546",37,44,"Incongruent","green","red",655
"39547",37,45,"Congruent","blue","blue",633
"39548",37,46,"Incongruent","red","blue",472
"39549",37,47,"Incongruent","blue","green",473
"39550",37,48,"Incongruent","red","green",451
"39551",37,49,"Incongruent","blue","green",465
"39552",37,50,"Incongruent","green","blue",619
"39553",37,51,"Incongruent","red","green",655
"39554",37,52,"Congruent","red","red",516
"39555",37,53,"Incongruent","red","blue",492
"39556",37,54,"Incongruent","blue","red",591
"39557",37,55,"Incongruent","blue","red",531
"39558",37,56,"Congruent","blue","blue",517
"39559",37,57,"Congruent","green","green",522
"39560",37,58,"Incongruent","red","blue",508
"39561",37,59,"Congruent","blue","blue",429
"39562",37,60,"Congruent","red","red",495
"39563",37,61,"Incongruent","green","red",395
"39564",37,62,"Incongruent","green","blue",480
"39565",39,0,"Incongruent","red","blue",3621
"39566",39,1,"Incongruent","blue","green",1099
"39567",39,2,"Congruent","green","green",474
"39568",39,3,"Incongruent","red","green",411
"39569",39,4,"Incongruent","red","green",436
"39570",39,5,"Incongruent","green","blue",523
"39571",39,6,"Congruent","blue","blue",509
"39572",39,7,"Congruent","red","red",350
"39573",39,8,"Incongruent","green","red",303
"39574",39,9,"Congruent","green","green",578
"39575",39,10,"Incongruent","blue","red",689
"39576",39,11,"Incongruent","green","blue",431
"39577",39,12,"Incongruent","red","blue",449
"39578",39,13,"Congruent","blue","blue",394
"39579",39,14,"Congruent","red","red",470
"39580",39,15,"Incongruent","blue","red",315
"39581",39,16,"Incongruent","green","red",397
"39582",39,17,"Incongruent","blue","green",606
"39583",39,18,"Incongruent","red","green",512
"39584",39,19,"Incongruent","blue","green",443
"39585",39,20,"Incongruent","blue","red",627
"39586",39,21,"Congruent","green","green",664
"39587",39,22,"Incongruent","red","green",370
"39588",39,23,"Incongruent","green","blue",467
"39589",39,24,"Incongruent","blue","green",454
"39590",39,25,"Congruent","green","green",442
"39591",39,26,"Congruent","red","red",492
"39592",39,27,"Incongruent","green","red",468
"39593",39,28,"Incongruent","green","red",493
"39594",39,29,"Congruent","red","red",373
"39595",39,30,"Congruent","blue","blue",473
"39596",39,31,"Incongruent","red","green",827
"39597",39,32,"Incongruent","red","blue",653
"39598",39,33,"Incongruent","red","blue",370
"39599",39,34,"Congruent","blue","blue",351
"39600",39,35,"Incongruent","blue","red",534
"39601",39,36,"Congruent","red","red",440
"39602",39,37,"Incongruent","green","blue",583
"39603",39,38,"Incongruent","red","blue",394
"39604",39,39,"Incongruent","green","red",465
"39605",39,40,"Incongruent","blue","red",378
"39606",39,41,"Congruent","green","green",335
"39608",39,43,"Incongruent","blue","red",1242
"39609",39,44,"Incongruent","blue","green",2313
"39610",39,45,"Incongruent","green","blue",561
"39611",39,46,"Congruent","blue","blue",1084
"39612",39,47,"Incongruent","green","red",743
"39613",39,48,"Incongruent","blue","green",1006
"39614",39,49,"Incongruent","red","green",676
"39615",39,50,"Congruent","green","green",458
"39616",39,51,"Incongruent","red","blue",539
"39617",39,52,"Congruent","green","green",469
"39618",39,53,"Congruent","blue","blue",411
"39619",39,54,"Incongruent","blue","red",453
"39620",39,55,"Incongruent","green","blue",557
"39621",39,56,"Congruent","red","red",527
"39622",39,57,"Incongruent","green","red",528
"39623",39,58,"Incongruent","red","green",563
"39624",39,59,"Incongruent","green","blue",670
"39625",39,60,"Congruent","blue","blue",404
"39626",39,61,"Incongruent","blue","green",458
"39628",40,0,"Incongruent","red","blue",4220
"39629",40,1,"Incongruent","green","blue",704
"39630",40,2,"Incongruent","blue","green",754
"39631",40,3,"Congruent","blue","blue",644
"39632",40,4,"Congruent","red","red",652
"39633",40,5,"Incongruent","red","green",869
"39634",40,6,"Congruent","blue","blue",656
"39635",40,7,"Congruent","green","green",733
"39637",40,9,"Congruent","green","green",926
"39638",40,10,"Incongruent","green","blue",674
"39639",40,11,"Incongruent","green","red",728
"39640",40,12,"Incongruent","red","green",824
"39641",40,13,"Incongruent","red","blue",722
"39642",40,14,"Incongruent","blue","green",701
"39643",40,15,"Congruent","blue","blue",959
"39644",40,16,"Congruent","green","green",716
"39645",40,17,"Incongruent","blue","red",1387
"39647",40,19,"Congruent","red","red",1708
"39648",40,20,"Incongruent","blue","green",763
"39649",40,21,"Incongruent","red","blue",759
"39651",40,23,"Congruent","red","red",880
"39652",40,24,"Incongruent","green","red",1260
"39653",40,25,"Congruent","green","green",650
"39655",40,27,"Incongruent","blue","green",1227
"39656",40,28,"Incongruent","green","blue",682
"39657",40,29,"Congruent","green","green",924
"39658",40,30,"Incongruent","blue","red",919
"39659",40,31,"Incongruent","green","red",1012
"39660",40,32,"Congruent","red","red",602
"39661",40,33,"Incongruent","red","green",728
"39662",40,34,"Congruent","blue","blue",957
"39663",40,35,"Incongruent","green","blue",843
"39664",40,36,"Incongruent","red","blue",1720
"39665",40,37,"Incongruent","blue","red",951
"39666",40,38,"Incongruent","red","blue",804
"39667",40,39,"Incongruent","green","blue",798
"39668",40,40,"Incongruent","blue","green",774
"39669",40,41,"Congruent","green","green",414
"39670",40,42,"Congruent","blue","blue",616
"39671",40,43,"Incongruent","red","green",757
"39672",40,44,"Congruent","blue","blue",384
"39673",40,45,"Incongruent","blue","green",748
"39674",40,46,"Incongruent","blue","red",965
"39675",40,47,"Incongruent","green","blue",874
"39676",40,48,"Congruent","red","red",1339
"39677",40,49,"Incongruent","green","red",723
"39678",40,50,"Incongruent","red","blue",616
"39679",40,51,"Incongruent","green","blue",457
"39680",40,52,"Incongruent","blue","green",709
"39681",40,53,"Congruent","green","green",645
"39682",40,54,"Incongruent","green","red",899
"39683",40,55,"Congruent","blue","blue",486
"39684",40,56,"Incongruent","blue","red",967
"39685",40,57,"Congruent","red","red",588
"39686",40,58,"Incongruent","red","blue",868
"39687",40,59,"Congruent","red","red",937
"39688",40,60,"Incongruent","blue","red",4111
"39689",40,61,"Incongruent","red","green",755
"39690",40,62,"Incongruent","green","red",719
"39691",41,0,"Incongruent","blue","green",1327
"39692",41,1,"Incongruent","green","blue",614
"39693",41,2,"Incongruent","green","red",713
"39694",41,3,"Congruent","green","green",638
"39695",41,4,"Congruent","blue","blue",468
"39696",41,5,"Incongruent","red","green",1164
"39697",41,6,"Congruent","red","red",658
"39698",41,7,"Incongruent","red","blue",760
"39699",41,8,"Congruent","blue","blue",531
"39700",41,9,"Congruent","green","green",617
"39701",41,10,"Incongruent","red","green",731
"39702",41,11,"Incongruent","blue","green",569
"39703",41,12,"Incongruent","green","blue",532
"39704",41,13,"Incongruent","red","blue",622
"39705",41,14,"Incongruent","blue","red",514
"39706",41,15,"Incongruent","red","green",447
"39707",41,16,"Incongruent","blue","green",454
"39708",41,17,"Incongruent","red","blue",599
"39709",41,18,"Congruent","green","green",537
"39710",41,19,"Incongruent","blue","red",500
"39711",41,20,"Incongruent","green","blue",630
"39712",41,21,"Congruent","red","red",516
"39713",41,22,"Incongruent","green","red",706
"39714",41,23,"Congruent","blue","blue",459
"39715",41,24,"Congruent","red","red",562
"39716",41,25,"Incongruent","blue","red",481
"39717",41,26,"Incongruent","blue","green",603
"39718",41,27,"Congruent","green","green",407
"39719",41,28,"Incongruent","red","blue",423
"39720",41,29,"Incongruent","red","green",670
"39721",41,30,"Incongruent","green","red",446
"39722",41,31,"Congruent","blue","blue",661
"39723",41,32,"Incongruent","green","blue",557
"39724",41,33,"Congruent","red","red",532
"39725",41,34,"Incongruent","blue","red",711
"39726",41,35,"Incongruent","green","blue",462
"39727",41,36,"Congruent","green","green",463
"39728",41,37,"Incongruent","green","red",511
"39729",41,38,"Congruent","blue","blue",496
"39730",41,39,"Incongruent","red","blue",561
"39731",41,40,"Incongruent","red","blue",475
"39732",41,41,"Incongruent","green","blue",501
"39733",41,42,"Congruent","blue","blue",450
"39734",41,43,"Incongruent","red","green",730
"39735",41,44,"Incongruent","blue","green",437
"39736",41,45,"Incongruent","red","green",420
"39737",41,46,"Incongruent","blue","green",538
"39738",41,47,"Incongruent","green","red",495
"39739",41,48,"Incongruent","blue","red",383
"39740",41,49,"Incongruent","green","blue",1620
"39741",41,50,"Congruent","red","red",699
"39742",41,51,"Congruent","blue","blue",546
"39743",41,52,"Congruent","green","green",484
"39744",41,53,"Incongruent","red","blue",556
"39745",41,54,"Congruent","red","red",719
"39746",41,55,"Incongruent","green","red",800
"39747",41,56,"Incongruent","blue","red",552
"39748",41,57,"Incongruent","red","green",630
"39749",41,58,"Congruent","green","green",499
"39750",41,59,"Incongruent","blue","green",491
"39751",41,60,"Incongruent","green","red",479
"39752",41,61,"Congruent","red","red",405
"39753",41,62,"Incongruent","blue","red",439
"39754",42,0,"Congruent","blue","blue",1098
"39755",42,1,"Congruent","green","green",496
"39756",42,2,"Incongruent","green","blue",601
"39757",42,3,"Incongruent","green","red",534
"39758",42,4,"Incongruent","blue","red",842
"39759",42,5,"Incongruent","blue","green",587
"39760",42,6,"Incongruent","red","blue",528
"39761",42,7,"Congruent","red","red",498
"39762",42,8,"Incongruent","red","green",356
"39763",42,9,"Incongruent","blue","green",537
"39764",42,10,"Incongruent","green","red",474
"39765",42,11,"Incongruent","red","green",424
"39766",42,12,"Congruent","green","green",523
"39767",42,13,"Incongruent","red","blue",579
"39768",42,14,"Congruent","blue","blue",528
"39769",42,15,"Incongruent","green","blue",461
"39770",42,16,"Congruent","blue","blue",373
"39771",42,17,"Incongruent","blue","red",349
