Season,Basin,Name,Wind1,Wind2,Wind3,Wind4,Speeds
2004,WP,Tokage,85,85,85,85,Medi
2005,EP,Adrian,70,70,60,60,Medi
2005,EP,beatriz,45,45,40,40,Low
2005,EP,calvin,45,45,40,40,Low
2005,EP,dora,40,40,35,35,Low
2005,EP,eugene,60,50,50,45,Low
2005,EP,Fernanda,75,75,75,75,Medi
2005,EP,greg,45,45,40,40,Low
2005,EP,Hilary,90,90,90,85,Medi
2005,EP,irwin,45,45,40,40,Low
2005,EP,JOVA,110,110,105,105,High
2005,EP,KENNETH,115,115,115,110,High
2005,EP,lidia,35,35,35,35,Low
2005,EP,Max,70,65,65,65,Medi
2005,EP,norma,50,45,45,45,Low
2005,EP,one,25,25,25,25,Low
2005,EP,Otis,90,85,80,75,Medi
2005,EP,sixteen,30,30,30,30,Low
2005,NA,alpha,45,45,45,35,Low
2005,NA,arlene,60,60,60,55,Low
2005,NA,Beta,100,90,90,75,Medi
2005,NA,bret,35,35,35,35,Low
2005,NA,cindy,65,65,60,50,Low
2005,NA,delta,60,60,60,60,Low
2005,NA,DENNIS,130,125,120,120,High
2005,NA,EMILY,140,135,135,130,High
2005,NA,Epsilon,75,75,70,70,Medi
2005,NA,franklin,60,60,55,55,Low
2005,NA,gamma,45,40,40,40,Low
2005,NA,gert,40,35,35,35,Low
2005,NA,harvey,55,55,55,50,Low
2005,NA,Irene,90,85,80,80,Medi
2005,NA,jose,50,45,35,35,Low
2005,NA,KATRINA,150,145,140,125,High
2005,NA,lee,35,35,30,30,Low
2005,NA,MARIA,100,90,90,85,High
2005,NA,Nate,80,75,75,75,Medi
2005,NA,nineteen,30,30,30,30,Low
2005,NA,Ophelia,75,75,75,75,Medi
2005,NA,Philippe,70,65,65,65,Medi
2005,NA,RITA,155,155,150,145,High
2005,NA,stan,70,65,55,50,Low
2005,NA,tammy,45,45,45,40,Low
2005,NA,ten,30,30,25,25,Low
2005,NA,twenty-two,40,40,40,40,Low
2005,NA,vince,65,60,55,50,Low
2005,NA,WILMA,160,150,140,135,High
2005,NA,zeta,55,55,55,55,Low
2005,NI,baaz,45,45,45,45,Low
2005,NI,fanoos,45,45,45,45,Low
2005,SI,arola,60,60,60,55,Low
2005,SI,BENTOJANA,115,115,110,110,High
2005,SI,Chambo,85,85,85,80,Medi
2005,SI,daren,50,50,45,40,Low
2005,SI,Ernest,90,90,85,80,Medi
2005,SI,felapi,35,35,35,33,Low
2005,SI,Gerard,63,60,60,60,Medi
2005,SI,hennie,55,55,55,55,Low
2005,SI,isang,63,60,60,55,Low
2005,SI,JULIET,120,120,120,115,High
2005,SI,phoebe,45,45,45,40,Low
2005,SI,raymond,45,45,45,35,Low
2005,SI,sally,50,50,45,45,Low
2005,SI,tim,45,45,45,40,Low
2005,SI,vivienne,35,35,30,30,Low
2005,SI,Willy,75,75,75,75,Medi
2005,SP,Harvey,75,70,60,55,Medi
2005,SP,INGRID,125,125,125,125,High
2005,SP,judy,45,45,45,40,Low
2005,SP,Kerry,80,80,80,80,Medi
2005,SP,lola,40,35,35,35,Low
2005,SP,MEENA,115,115,110,100,High
2005,SP,Nancy,95,90,90,85,Medi
2005,SP,OLAF,115,115,115,115,High
2005,SP,PERCY,125,125,120,120,High
2005,SP,ray,40,35,35,30,Low
2005,SP,sheila,40,35,35,35,Low
2005,WP,banyan,55,55,55,55,Low
2005,WP,bolaven,55,55,55,55,Low
2005,WP,Damrey,80,80,80,75,Medi
2005,WP,guchol,55,55,55,55,Low
2005,WP,HAITANG,105,105,105,105,High
2005,WP,Kai-Tak,80,80,75,70,Medi
2005,WP,Khanun,85,85,85,85,Medi
2005,WP,KIROGI,100,100,95,90,High
2005,WP,kulap,50,50,50,50,Low
2005,WP,LONGWANG,95,95,95,95,High
2005,WP,Matsa,80,80,80,80,Medi
2005,WP,MAWAR,95,95,90,90,High
2005,WP,NABI,95,95,95,95,High
2005,WP,nalgae,45,45,45,45,Low
2005,WP,NESAT,95,95,95,90,High
2005,WP,roke,55,55,50,45,Low
2005,WP,sanvu,50,50,50,50,Low
2005,WP,Saola,80,80,80,80,Medi
2005,WP,Sonca,90,90,90,85,Medi
2005,WP,TALIM,95,95,95,95,High
2005,WP,vicente,45,45,40,40,Low
2005,WP,washi,45,45,45,45,Low
2006,EP,aletta,40,40,40,40,Low
2006,EP,BUD,110,100,100,90,High
2006,EP,Carlotta,75,70,70,70,Medi
2006,EP,DANIEL,130,130,130,125,High
2006,EP,eighteen,30,30,30,25,Low
2006,EP,emilia,55,55,55,55,Low
2006,EP,fabio,45,45,45,40,Low
2006,EP,four,30,30,30,25,Low
2006,EP,gilma,35,35,35,30,Low
2006,EP,HECTOR,95,90,90,90,High
2006,EP,ILEANA,105,105,105,95,High
2006,EP,IOKE,140,140,140,140,High
2006,EP,JOHN,115,115,110,110,High
2006,EP,Kristy,70,65,65,65,Medi
2006,EP,LANE,110,110,110,100,High
2006,EP,miriam,40,40,40,35,Low
2006,EP,norman,45,40,40,35,Low
2006,EP,olivia,40,40,40,35,Low
2006,EP,Paul,90,85,80,75,Medi
2006,EP,rosa,35,35,35,30,Low
2006,EP,Sergio,95,90,90,85,Medi
2006,EP,three,30,30,25,25,Low
2006,EP,two,30,30,30,30,Low
2006,NA,alberto,60,60,60,55,Low
2006,NA,beryl,50,50,50,50,Low
2006,NA,chris,55,55,50,50,Low
2006,NA,debby,45,45,45,45,Low
2006,NA,Ernesto,65,60,60,60,Medi
2006,NA,Florence,80,80,75,75,Medi
2006,NA,GORDON,105,105,105,105,High
2006,NA,HELENE,105,105,100,95,High
2006,NA,Isaac,75,75,70,70,Medi
2006,NI,MALA,100,100,100,100,High
2006,NI,mukda,55,50,50,45,Low
2006,SI,920052006,50,50,45,45,Low
2006,SI,BERTIE,100,100,100,100,High
2006,SI,Boloetse,85,85,85,80,Medi
2006,SI,CARINA,110,110,110,105,High
2006,SI,Clare,75,75,75,75,Medi
2006,SI,daryl,55,55,50,50,Low
2006,SI,diwa,60,60,60,60,Low
2006,SI,elia,40,40,40,38,Low
2006,SI,emma,40,40,40,35,Low
2006,SI,FLOYD,105,105,100,100,High
2006,SI,GLENDA,110,110,110,110,High
2006,SI,hubert,50,50,50,50,Low
2006,SP,Jim,80,80,80,80,Medi
2006,SP,kate,50,50,45,40,Low
2006,SP,LARRY,100,100,100,100,High
2006,SP,MONICA,135,135,135,135,High
2006,SP,tam,45,45,45,45,Low
2006,SP,urmil,60,55,50,50,Low
2006,SP,Vaianu,70,70,70,70,Medi
2006,SP,Wati,85,85,85,85,Medi
2006,WP,bebinca,50,50,50,50,Low
2006,WP,bilis,60,60,60,60,Low
2006,WP,bopha,55,55,55,50,Low
2006,WP,CHANCHU,95,95,95,95,High
2006,WP,CHEBI,100,95,90,90,High
2006,WP,CIMARON,100,100,95,90,High
2006,WP,DURIAN,105,100,100,90,High
2006,WP,EWINIAR,100,100,100,90,High
2006,WP,jelawat,40,40,35,35,Low
2006,WP,Kaemi,80,80,80,80,Medi
2006,WP,Maria,70,70,70,70,Medi
2006,WP,Prapiroon,65,65,65,65,Medi
2006,WP,rumbia,45,45,45,45,Low
2006,WP,SAOMAI,105,105,105,105,High
2006,WP,SHANSHAN,110,110,110,110,High
2006,WP,sonamu,35,35,35,35,Low
2006,WP,Soulik,75,75,75,75,Medi
2006,WP,trami,35,35,35,35,Low
2006,WP,Utor,85,85,80,80,Medi
2006,WP,wukong,50,50,50,50,Low
2006,WP,Xangsane,85,80,80,80,Medi
2006,WP,YAGI,105,105,100,100,High
2007,EP,alvin,35,35,35,35,Low
2007,EP,barbara,45,45,45,45,Low
2007,EP,cosme,65,60,60,55,Low
2007,EP,dalila,50,50,45,45,Low
2007,EP,erick,35,35,35,35,Low
2007,EP,five,30,30,25,25,Low
2007,EP,FLOSSIE,120,120,120,120,High
2007,EP,four,30,30,30,30,Low
2007,EP,gil,40,40,40,40,Low
2007,EP,Henriette,75,70,70,65,Medi
2007,EP,Ivo,70,70,70,65,Medi
2007,EP,juliette,50,50,45,45,Low
2007,EP,kiko,60,60,60,55,Low
2007,EP,thirteen,30,30,30,30,Low
2007,EP,three,30,30,30,30,Low
2007,NA,Andrea,65,65,65,55,Medi
2007,NA,barry,50,45,40,40,Low
2007,NA,chantal,60,60,60,60,Low
2007,NA,DEAN,150,150,145,145,High
2007,NA,erin,50,35,35,35,Low
2007,NA,FELIX,150,150,150,140,High
2007,NA,fifteen,45,45,45,40,Low
2007,NA,gabrielle,50,50,45,45,Low
2007,NA,Humberto,80,80,65,55,Medi
2007,NA,ingrid,40,40,35,35,Low
2007,NA,jerry,35,35,35,35,Low
2007,NA,Karen,65,65,60,55,Medi
2007,NA,Lorenzo,70,65,65,60,Medi
2007,NA,melissa,35,35,35,35,Low
2007,NA,Noel,75,75,70,70,Medi
2007,NA,olga,50,50,45,40,Low
2007,NA,ten,30,30,25,20,Low
2007,NI,akash,45,45,45,45,Low
2007,NI,GONU,127,127,115,115,High
2007,NI,SIDR,115,115,115,115,High
2007,SI,1520062007,50,45,45,45,Low
2007,SI,anita,35,33,33,33,Low
2007,SI,BONDO,110,105,105,100,High
2007,SI,clovis,62,60,60,57,Low
2007,SI,DORA,105,105,100,100,High
2007,SI,enok,62,60,55,52,Low
2007,SI,FAVIO,105,100,100,95,High
2007,SI,Gamede,90,90,90,85,Medi
2007,SI,GEORGE,110,105,95,95,High
2007,SI,Humba,75,75,70,65,Medi
2007,SI,INDLALA,95,95,90,85,High
2007,SI,isobel,30,30,30,30,Low
2007,SI,Jacob,70,65,65,60,Medi
2007,SI,JAYA,100,95,95,90,High
2007,SI,KARA,105,100,100,100,High
2007,SP,arthur,60,60,55,55,Low
2007,SP,becky,60,60,60,60,Low
2007,SP,cliff,55,55,50,50,Low
2007,SP,nelson,50,50,50,50,Low
2007,SP,pierre,40,40,40,35,Low
2007,SP,XAVIER,95,95,95,90,High
2007,SP,Yani,75,75,75,70,Medi
2007,SP,zita,60,60,55,50,Low
2007,WP,danas,55,50,50,50,Low
2007,WP,faxai,55,55,55,55,Low
2007,WP,Fitow,70,70,70,70,Medi
2007,WP,francisco,40,40,40,35,Low
2007,WP,Hagibis,70,70,70,70,Medi
2007,WP,haiyan,40,40,40,35,Low
2007,WP,Kajiki,90,90,85,85,Medi
2007,WP,Kong-Rey,80,80,80,70,Medi
2007,WP,KROSA,105,105,105,105,High
2007,WP,lekima,60,60,55,55,Low
2007,WP,lingling,45,45,45,40,Low
2007,WP,MAN-YI,95,95,95,95,High
2007,WP,Mitag,80,80,80,75,Medi
2007,WP,NARI,100,100,95,95,High
2007,WP,Pabuk,65,65,60,60,Medi
2007,WP,Peipah,70,70,65,65,Medi
2007,WP,podul,55,55,55,50,Low
2007,WP,SEPAT,110,110,110,110,High
2007,WP,toraji,35,35,35,35,Low
2007,WP,Usagi,90,90,90,90,Medi
2007,WP,WIPHA,100,100,100,100,High
2007,WP,wutip,35,35,35,35,Low
2007,WP,YUTU,95,95,95,90,High
2008,EP,alma,55,55,45,45,Low
2008,EP,Boris,70,65,65,65,Medi
2008,EP,cristina,45,45,45,40,Low
2008,EP,douglas,35,35,35,35,Low
2008,EP,Elida,90,90,85,80,Medi
2008,EP,Fausto,80,80,80,75,Medi
2008,EP,five,30,30,30,25,Low
2008,EP,Genevieve,65,65,65,60,Medi
2008,EP,HERNAN,105,105,100,90,High
2008,EP,iselle,45,40,40,40,Low
2008,EP,julio,45,45,40,40,Low
2008,EP,karina,35,35,30,30,Low
2008,EP,kika,35,35,35,35,Low
2008,EP,lowell,45,45,45,45,Low
2008,EP,Marie,70,70,65,65,Medi
2008,EP,NORBERT,115,110,110,100,High
2008,EP,odile,50,50,50,50,Low
2008,EP,polo,40,40,40,40,Low
2008,EP,seventeen,30,30,30,30,Low
2008,NA,arthur,40,40,35,35,Low
2008,NA,BERTHA,110,105,105,100,High
2008,NA,cristobal,55,55,55,55,Low
2008,NA,Dolly,85,85,75,75,Medi
2008,NA,edouard,55,55,50,45,Low
2008,NA,fay,60,55,55,55,Low
2008,NA,GUSTAV,135,125,120,110,High
2008,NA,Hanna,75,70,65,60,Medi
2008,NA,IKE,125,120,115,115,High
2008,NA,josephine,55,55,55,50,Low
2008,NA,Kyle,75,70,70,70,Medi
2008,NA,Laura,70,70,65,65,Medi
2008,NA,marco,55,55,55,50,Low
2008,NA,nana,35,35,35,35,Low
2008,NA,OMAR,115,95,90,80,High
2008,NA,PALOMA,125,125,110,100,High
2008,NA,sixteen,25,25,25,25,Low
2008,NI,khai-muk,40,40,35,35,Low
2008,NI,Nargis,90,90,90,90,Medi
2008,NI,nisha,45,45,45,45,Low
2008,NI,rashmi,45,40,40,35,Low
2008,NI,seven,30,30,30,30,Low
2008,NI,three,30,30,25,25,Low
2008,NI,two,30,30,30,30,Low
2008,SI,bongwe,57,55,55,52,Low
2008,SI,celina,40,40,37,35,Low
2008,SI,dama,35,35,35,35,Low
2008,SI,durga,50,50,50,50,Low
2008,SI,elnus,35,35,35,35,Low
2008,SI,fame,70,57,55,53,Low
2008,SI,Gula,85,80,70,65,Medi
2008,SI,helen,50,50,50,45,Low
2008,SI,HONDO,115,115,115,110,High
2008,SI,IVAN,100,100,95,95,High
2008,SI,JOKWE,105,100,95,85,High
2008,SI,KAMBA,100,100,100,90,High
2008,SI,lee-ariel,50,50,50,47,Low
2008,SI,lola,35,35,35,33,Low
2008,SI,melanie,60,60,55,55,Low
2008,SI,Nicholas,80,80,80,80,Medi
2008,SI,noname,40,40,35,30,Low
2008,SI,ophelia,55,55,55,50,Low
2008,SI,PANCHO,95,90,90,90,High
2008,SI,rosie,50,50,45,40,Low
2008,SP,DAMAN,100,90,90,90,High
2008,SP,elisa,50,50,45,40,Low
2008,SP,FUNA,95,95,90,85,High
2008,SP,Gene,85,85,85,80,Medi
2008,SP,Guba,65,65,65,65,Medi
2008,WP,bavi,45,45,45,40,Low
2008,WP,Dolphin,65,65,65,60,Medi
2008,WP,Fengshen,90,85,80,75,Medi
2008,WP,Fung-Wong,75,75,75,75,Medi
2008,WP,Hagupit,90,85,85,85,Medi
2008,WP,haishen,40,40,35,35,Low
2008,WP,halong,60,60,55,55,Low
2008,WP,higos,35,35,35,35,Low
2008,WP,JANGMI,115,115,115,115,High
2008,WP,Kalmaegi,65,65,60,60,Medi
2008,WP,kammuri,50,50,45,45,Low
2008,WP,matmo,50,45,45,40,Low
2008,WP,maysak,50,50,50,45,Low
2008,WP,mekkhala,45,45,40,40,Low
2008,WP,NAKRI,100,100,100,95,High
2008,WP,Neoguri,80,80,80,80,Medi
2008,WP,noul,40,35,35,35,Low
2008,WP,Nuri,75,75,75,75,Medi
2008,WP,phanfone,50,45,40,35,Low
2008,WP,RAMMASUN,105,105,100,100,High
2008,WP,SINLAKU,100,100,100,100,High
2008,WP,vongfong,50,50,50,50,Low
2009,EP,Andres,70,70,65,60,Medi
2009,EP,blanca,45,45,40,40,Low
2009,EP,Carlos,90,90,80,75,Medi
2009,EP,dolores,50,45,40,40,Low
2009,EP,enrique,55,55,50,45,Low
2009,EP,FELICIA,125,125,120,115,High
2009,EP,GUILLERMO,110,100,100,95,High
2009,EP,hilda,55,55,55,50,Low
2009,EP,ignacio,45,45,45,45,Low
2009,EP,JIMENA,135,135,135,130,High
2009,EP,kevin,45,45,40,40,Low
2009,EP,lana,55,50,50,50,Low
2009,EP,Linda,70,70,70,65,Medi
2009,EP,marty,40,40,40,40,Low
2009,EP,NEKI,110,105,100,100,High
2009,EP,nine,30,30,30,30,Low
2009,EP,nora,50,45,45,45,Low
2009,EP,olaf,40,40,40,35,Low
2009,EP,one,30,30,30,30,Low
2009,EP,patricia,50,50,50,50,Low
2009,EP,RICK,155,155,150,140,High
2009,EP,td0813,35,35,30,30,Low
2009,EP,two_c,30,30,30,30,Low
2009,NA,ana,35,35,35,35,Low
2009,NA,BILL,115,115,115,115,High
2009,NA,claudette,50,45,40,40,Low
2009,NA,danny,50,50,50,45,Low
2009,NA,eight,30,30,30,30,Low
2009,NA,erika,45,45,45,40,Low
2009,NA,FRED,105,100,95,90,High
2009,NA,grace,55,55,55,55,Low
2009,NA,henri,45,45,40,40,Low
2009,NA,Ida,90,85,85,80,Medi
2009,NA,one,30,30,30,30,Low
2009,NI,aila,60,55,50,50,Low
2009,NI,bijli,40,40,40,40,Low
2009,NI,phyan,45,45,40,40,Low
2009,NI,ward,45,45,45,45,Low
2009,SI,anika,50,50,50,50,Low
2009,SI,asma,45,42,40,35,Low
2009,SI,BILLY,95,90,90,90,High
2009,SI,cinda,50,50,45,43,Low
2009,SI,dominic,55,55,55,50,Low
2009,SI,dongo,60,50,50,50,Low
2009,SI,eric,50,45,45,45,Low
2009,SI,FANELE,100,90,90,90,High
2009,SI,freddy,45,45,45,45,Low
2009,SI,gabrielle,35,35,35,35,Low
2009,SI,GAEL,100,100,95,90,High
2009,SI,hina,57,57,57,55,Low
2009,SI,Ilsa,90,90,80,80,Medi
2009,SI,izilda,60,57,50,50,Low
2009,SI,Jade,70,65,65,65,Medi
2009,SI,kirrily,35,35,35,35,Low
2009,SI,three,35,35,33,30,Low
2009,SP,charlotte,45,45,40,35,Low
2009,SP,ellie,40,40,40,35,Low
2009,SP,HAMISH,115,115,115,115,High
2009,SP,hettie,35,35,35,35,Low
2009,SP,innis,40,40,35,35,Low
2009,SP,jasper,50,50,50,40,Low
2009,SP,joni,55,55,55,55,Low
2009,SP,ken,50,50,45,45,Low
2009,SP,lin,60,60,50,50,Low
2009,WP,Chan-Hom,65,65,65,60,Medi
2009,WP,CHOI-WAN,105,105,105,105,High
2009,WP,dujuan,50,50,50,50,Low
2009,WP,etau,40,40,40,40,Low
2009,WP,goni,40,40,40,40,Low
2009,WP,Ketsana,70,70,70,70,Medi
2009,WP,koppu,65,60,55,55,Low
2009,WP,krovanh,60,60,60,55,Low
2009,WP,Kujira,85,85,85,80,Medi
2009,WP,linfa,60,60,60,60,Low
2009,WP,LUPIT,95,95,95,90,High
2009,WP,MELOR,110,110,110,105,High
2009,WP,Mirinae,80,80,80,75,Medi
2009,WP,Molave,65,65,65,65,Medi
2009,WP,Morakot,75,75,75,75,Medi
2009,WP,mujigae,40,40,35,35,Low
2009,WP,nangka,40,40,40,40,Low
2009,WP,nepartak,45,45,45,45,Low
2009,WP,NIDA,115,115,110,105,High
2009,WP,PARMA,100,100,100,90,High
2009,WP,soudelor,35,35,35,35,Low
2009,WP,Vamco,90,90,90,90,Medi
2010,EP,agatha,40,40,35,35,Low
2010,EP,blas,55,55,50,50,Low
2010,EP,CELIA,140,140,125,115,High
2010,EP,DARBY,105,105,100,100,High
2010,EP,eight,30,30,30,30,Low
2010,EP,estelle,55,55,50,50,Low
2010,EP,Frank,80,75,75,70,Medi
2010,EP,georgette,35,35,35,35,Low
2010,EP,hermine,30,30,30,30,Low
2010,EP,six,30,30,30,25,Low
2010,EP,td1219,45,45,35,35,Low
2010,EP,ten,30,30,30,30,Low
2010,EP,two,30,25,25,25,Low
2010,NA,Alex,95,90,80,75,Medi
2010,NA,bonnie,40,40,35,35,Low
2010,NA,colin,50,50,45,40,Low
2010,NA,DANIELLE,115,110,110,105,High
2010,NA,EARL,125,120,115,115,High
2010,NA,fiona,55,50,50,50,Low
2010,NA,five,30,30,30,25,Low
2010,NA,gaston,35,35,30,30,Low
2010,NA,hermine,60,55,55,50,Low
2010,NA,IGOR,135,130,130,130,High
2010,NA,JULIA,120,115,110,105,High
2010,NA,KARL,110,110,100,95,High
2010,NA,Lisa,75,70,65,60,Medi
2010,NA,matthew,50,50,50,45,Low
2010,NA,nicole,40,40,40,40,Low
2010,NA,Otto,75,75,70,70,Medi
2010,NA,Paula,90,90,85,85,Medi
2010,NA,Richard,85,85,80,75,Medi
2010,NA,Shary,65,65,65,55,Medi
2010,NA,Tomas,85,85,85,80,Medi
2010,NA,two,30,30,30,30,Low
2010,NI,bandu,40,40,40,40,Low
2010,NI,GIRI,105,105,90,80,High
2010,NI,jal,60,60,60,60,Low
2010,NI,laila,55,55,55,55,Low
2010,NI,Phet,85,85,85,80,Medi
2010,SI,Anja,90,90,85,85,Medi
2010,SI,bongani,40,37,35,35,Low
2010,SI,CLEO,105,100,90,82,High
2010,SI,david,45,45,45,45,Low
2010,SI,EDZANI,120,120,115,110,High
2010,SI,fami,45,40,30,27,Low
2010,SI,GELANE,110,100,95,90,High
2010,SI,hubert,55,45,43,35,Low
2010,SI,Imani,70,70,65,60,Medi
2010,SI,joel,60,55,55,50,Low
2010,SI,LAURENCE,110,110,110,110,High
2010,SI,Magda,70,65,65,65,Medi
2010,SI,robyn,60,55,55,55,Low
2010,SI,sean,55,55,55,50,Low
2010,SP,mick,60,50,50,45,Low
2010,SP,neville,35,35,35,30,Low
2010,SP,nisha,40,35,35,35,Low
2010,SP,olga,50,50,50,40,Low
2010,SP,OLI,100,100,100,100,High
2010,SP,Pat,75,70,65,65,Medi
2010,SP,Paul,70,65,65,65,Medi
2010,SP,Rene,85,85,80,80,Medi
2010,SP,seventeen,35,35,35,35,Low
2010,SP,TOMAS,100,100,100,100,High
2010,SP,ULUI,105,105,105,105,High
2010,WP,CHABA,95,95,95,90,High
2010,WP,Chanthu,70,70,65,65,Medi
2010,WP,Conson,70,65,65,65,Medi
2010,WP,dianmu,50,50,50,50,Low
2010,WP,Fanapi,95,95,85,85,Medi
2010,WP,Kompasu,80,80,80,80,Medi
2010,WP,lionrock,50,50,50,50,Low
2010,WP,Malakas,85,80,80,80,Medi
2010,WP,malou,50,50,50,50,Low
2010,WP,MEGI,125,125,120,110,High
2010,WP,meranti,55,50,45,40,Low
2010,WP,mindulle,45,45,40,40,Low
2010,WP,omais,35,35,35,35,Low
2011,EP,ADRIAN,120,120,120,110,High
2011,EP,Beatriz,80,75,70,70,Medi
2011,EP,Calvin,70,65,65,55,Medi
2011,EP,DORA,135,130,125,115,High
2011,EP,eight,30,30,30,25,Low
2011,EP,EUGENE,120,115,115,105,High
2011,EP,fernanda,60,60,55,55,Low
2011,EP,Greg,75,75,70,70,Medi
2011,EP,HILARY,125,125,120,120,High
2011,EP,Irwin,85,85,80,80,Medi
2011,EP,JOVA,110,105,105,100,High
2011,EP,KENNETH,125,125,115,110,High
2011,EP,twelve,30,30,30,30,Low
2011,NA,arlene,55,55,55,50,Low
2011,NA,bret,60,60,50,45,Low
2011,NA,cindy,60,55,55,50,Low
2011,NA,don,45,45,45,45,Low
2011,NA,emily,45,45,45,45,Low
2011,NA,franklin,40,40,35,35,Low
2011,NA,gert,55,50,50,45,Low
2011,NA,harvey,55,55,50,50,Low
2011,NA,IRENE,105,100,100,95,High
2011,NA,jose,40,40,40,40,Low
2011,NA,KATIA,120,115,110,105,High
2011,NA,lee,50,45,45,40,Low
2011,NA,Maria,70,70,65,65,Medi
2011,NA,nate,65,65,55,55,Low
2011,NA,OPHELIA,120,110,110,105,High
2011,NA,Philippe,80,80,80,80,Medi
2011,NA,RINA,100,100,100,95,High
2011,NA,sean,55,55,55,55,Low
2011,NA,ten,30,30,30,30,Low
2011,NI,five,30,30,30,30,Low
2011,NI,four,30,30,30,30,Low
2011,NI,keila,35,35,35,35,Low
2011,NI,one,25,25,25,20,Low
2011,NI,Thane,75,75,75,75,Medi
2011,NI,two,5,5,5,3,Low
2011,SI,920102011,50,50,50,48,Low
2011,SI,abele,70,60,60,50,Low
2011,SI,anggrek,40,40,35,35,Low
2011,SI,BIANCA,95,90,90,90,High
2011,SI,Bingiza,85,85,85,80,Medi
2011,SI,Carlos,65,60,60,60,Medi
2011,SI,cherono,40,40,40,40,Low
2011,SI,Dianne,75,75,70,70,Medi
2011,SI,errol,55,55,50,50,Low
2011,SI,noname,30,30,30,30,Low
2011,SI,twenty,30,30,30,30,Low
2011,SI,vince,40,35,35,35,Low
2011,SP,anthony,50,45,45,40,Low
2011,SP,Atu,90,90,90,90,Medi
2011,SP,Bune,70,70,70,65,Medi
2011,SP,tasha,40,35,35,25,Low
2011,SP,vania,55,55,55,50,Low
2011,SP,WILMA,100,100,90,90,High
2011,SP,YASI,110,110,110,105,High
2011,SP,zaka,50,50,50,45,Low
2011,SP,ZELIA,100,100,85,80,High
2011,WP,aere,40,40,40,35,Low
2011,WP,haima,40,40,40,40,Low
2011,WP,haitang,35,35,35,35,Low
2011,WP,kulap,35,35,35,35,Low
2011,WP,MA-ON,95,95,95,95,High
2011,WP,meari,60,60,60,60,Low
2011,WP,merbok,50,50,50,50,Low
2011,WP,MUIFA,95,95,95,95,High
2011,WP,Nalgae,95,90,90,85,Medi
2011,WP,NANMADOL,100,100,100,95,High
2011,WP,Nesat,80,75,75,70,Medi
2011,WP,nock-ten,50,50,50,50,Low
2011,WP,noru,40,40,40,40,Low
2011,WP,Roke,85,85,85,85,Medi
2011,WP,sarika,40,40,40,35,Low
2011,WP,Sonca,70,70,70,70,Medi
2011,WP,SONGDA,105,105,105,105,High
2011,WP,talas,50,50,50,50,Low
2011,WP,washi,50,45,40,40,Low
2012,EP,aletta,45,45,45,45,Low
2012,EP,BUD,100,95,95,90,High
2012,EP,Carlotta,95,90,90,85,Medi
2012,EP,DANIEL,100,90,90,90,High
2012,EP,EMILIA,120,115,110,105,High
2012,EP,FABIO,95,95,90,90,High
2012,EP,Gilma,70,65,65,65,Medi
2012,EP,hector,45,45,40,40,Low
2012,EP,Ileana,75,75,70,70,Medi
2012,EP,john,40,40,35,35,Low
2012,EP,kristy,50,50,45,45,Low
2012,EP,Lane,75,70,65,65,Medi
2012,EP,MIRIAM,105,100,100,95,High
2012,EP,norman,45,45,40,35,Low
2012,EP,olivia,50,50,50,50,Low
2012,EP,PAUL,105,100,100,85,High
2012,EP,rosa,45,45,45,45,Low
2012,NA,alberto,50,45,45,40,Low
2012,NA,beryl,60,60,55,55,Low
2012,NA,Chris,75,70,70,60,Medi
2012,NA,debby,55,55,50,50,Low
2012,NA,Ernesto,85,80,80,80,Medi
2012,NA,florence,50,50,45,45,Low
2012,NA,GORDON,95,90,90,90,High
2012,NA,helene,40,35,30,30,Low
2012,NA,Isaac,70,70,70,70,Medi
2012,NA,joyce,35,35,30,30,Low
2012,NA,Kirk,90,90,80,80,Medi
2012,NA,Leslie,70,70,65,65,Medi
2012,NA,MICHAEL,100,95,95,90,High
2012,NA,Nadine,80,80,75,75,Medi
2012,NA,oscar,45,45,45,45,Low
2012,NA,patty,40,40,40,35,Low
2012,NA,Rafael,80,80,80,75,Medi
2012,NA,SANDY,100,100,95,95,High
2012,NA,tony,45,45,45,45,Low
2012,NI,four,30,30,30,30,Low
2012,NI,murjan,40,35,35,35,Low
2012,NI,nilam,45,45,45,45,Low
2012,NI,three,30,30,30,30,Low
2012,SI,Alenga,75,70,70,65,Medi
2012,SI,Benilde,80,80,80,77,Medi
2012,SI,chanda,40,37,35,30,Low
2012,SI,dando,45,40,40,40,Low
2012,SI,ethel,57,57,57,55,Low
2012,SI,FUNSO,110,105,105,100,High
2012,SI,GIOVANNA,105,100,95,90,High
2012,SI,grant,55,50,50,40,Low
2012,SI,Heidi,80,80,75,75,Medi
2012,SI,hilwa,48,45,42,42,Low
2012,SI,iggy,60,60,55,55,Low
2012,SI,irina,52,50,50,50,Low
2012,SI,koji,55,55,53,53,Low
2012,SI,kuena,45,45,40,38,Low
2012,SI,Lua,85,85,85,85,Medi
2012,SP,cyril,50,50,50,45,Low
2012,SP,daphne,55,55,45,45,Low
2012,SP,JASMINE,105,105,105,105,High
2012,WP,BOLAVEN,100,95,95,95,High
2012,WP,BOPHA,100,100,100,100,High
2012,WP,Damrey,70,65,65,60,Medi
2012,WP,doksuri,40,40,40,40,Low
2012,WP,ewiniar,50,50,50,50,Low
2012,WP,gaemi,50,50,45,45,Low
2012,WP,GUCHOL,100,100,100,100,High
