ID,shape,color,area,conv
16994,circle,black,22,0
16995,circle,black,23,0
16996,circle,black,14,0
16997,circle,black,18,1
16998,circle,black,18,1
16999,circle,black,24,1
17000,circle,black,7,0
17001,circle,black,23,1
17002,circle,black,30,0
17003,circle,black,28,0
17004,circle,black,19,0
17005,circle,black,36,1
17006,circle,black,28,1
17007,circle,black,3,1
17008,circle,black,13,0
17009,circle,black,25,1
17010,circle,black,21,1
17011,circle,black,16,1
17012,circle,black,18,1
17013,circle,black,27,1
17014,circle,black,12,0
17015,circle,black,19,0
17016,circle,black,19,0
17017,circle,black,25,0
17018,circle,black,11,0
17019,circle,black,18,0
17020,circle,black,24,1
17021,circle,black,17,1
17022,circle,black,23,1
17023,circle,black,14,0
17024,circle,black,23,0
17025,circle,black,22,1
17026,circle,black,16,0
17027,circle,black,21,1
17028,circle,black,29,0
17029,circle,black,32,1
17030,circle,black,30,1
17031,circle,black,14,0
17032,circle,black,11,0
17033,circle,black,24,1
17034,circle,black,12,0
17035,circle,black,20,0
17036,circle,black,12,1
17037,circle,black,19,0
17038,circle,black,3,1
17039,circle,black,15,0
17040,circle,black,32,1
17041,circle,black,23,1
17042,circle,black,18,1
17043,circle,black,22,1
17044,circle,black,12,0
17045,circle,black,17,0
17046,circle,black,15,1
17047,circle,black,16,0
17048,circle,black,18,1
17049,circle,black,16,0
17050,circle,black,20,1
17051,circle,black,26,1
17052,circle,black,18,0
17053,circle,black,18,1
17054,circle,black,15,1
17055,circle,black,25,1
17056,circle,black,14,0
17057,circle,black,23,1
17058,circle,black,23,1
17059,circle,black,22,0
17060,circle,black,30,1
17061,circle,black,22,0
17062,circle,black,29,1
17063,circle,black,21,0
17064,circle,black,9,0
17065,circle,black,8,0
17066,circle,black,30,1
17067,circle,black,25,1
17068,circle,black,20,0
17069,circle,black,19,0
17070,circle,black,19,0
17071,circle,black,31,1
17072,circle,black,33,0
17073,circle,black,16,0
17074,circle,black,13,0
17075,circle,black,25,1
17076,circle,black,28,1
17077,circle,black,3,0
17078,circle,black,10,0
17079,circle,black,33,1
17080,circle,black,15,1
17081,circle,black,17,1
17082,circle,black,13,0
17083,circle,black,29,0
17084,circle,black,21,0
17085,circle,black,17,1
17086,circle,black,26,1
17087,circle,black,17,0
17088,circle,black,38,1
17089,circle,black,18,1
17090,circle,black,20,0
17091,circle,black,24,1
17092,circle,black,19,0
17093,circle,black,19,0
17094,circle,black,22,1
17095,circle,black,22,1
17096,circle,black,12,1
17097,circle,black,22,1
17098,circle,black,24,0
17099,circle,black,19,1
17100,circle,black,16,0
17101,circle,black,26,1
17102,circle,black,31,1
17103,circle,black,21,0
17104,circle,black,17,0
17105,circle,black,23,0
17106,circle,black,16,0
17107,circle,black,22,0
17108,circle,black,22,1
17109,circle,black,24,0
17110,circle,black,27,1
17111,circle,black,21,1
17112,circle,black,22,0
17113,circle,black,13,0
17114,circle,black,20,0
17115,circle,black,26,1
17116,circle,black,21,1
17117,circle,black,20,1
17118,circle,black,22,0
17119,circle,black,17,0
17120,circle,black,36,1
17121,circle,black,9,0
17122,circle,black,16,1
17123,circle,black,16,1
17124,circle,black,14,1
17125,circle,black,18,0
17126,circle,black,17,1
17127,circle,black,20,0
17128,circle,black,27,1
17129,circle,black,26,1
17130,circle,black,12,1
17131,circle,black,3,0
17132,circle,black,16,1
17133,circle,black,23,0
17134,circle,black,29,0
17135,circle,black,15,0
17136,circle,black,25,1
17137,circle,black,11,1
17138,circle,black,33,0
17139,circle,black,21,1
17140,circle,black,15,0
17141,circle,black,18,0
17142,circle,black,20,1
17143,circle,black,3,0
17144,circle,black,21,0
17145,circle,black,24,0
17146,circle,black,23,1
17147,circle,black,23,1
17148,circle,black,24,1
17149,circle,black,18,1
17150,circle,black,15,1
17151,circle,black,14,0
17152,circle,black,12,1
17153,circle,black,13,0
17154,circle,black,23,0
17155,circle,black,20,1
17156,circle,black,15,0
17157,circle,black,21,1
17158,circle,black,10,0
17159,circle,black,18,1
17160,circle,black,9,0
17161,circle,black,29,0
17162,circle,black,24,1
17163,circle,black,5,0
17164,circle,black,27,1
17165,circle,black,22,0
17166,circle,black,18,0
17167,circle,black,21,1
17168,circle,black,13,0
17169,circle,black,15,0
17170,circle,black,22,1
17171,circle,black,17,1
17172,circle,black,17,0
17173,circle,black,16,0
17174,circle,black,16,1
17175,circle,black,22,1
17176,circle,black,14,0
17177,circle,black,11,0
17178,circle,black,31,0
17179,circle,black,29,0
17180,circle,black,18,0
17181,circle,black,28,0
17182,circle,black,18,1
17183,circle,black,23,1
17184,circle,black,3,0
17185,circle,black,20,0
17186,circle,black,26,0
17187,circle,black,22,0
17188,circle,black,24,1
17189,circle,black,20,0
17190,circle,black,31,0
17191,circle,black,19,0
17192,circle,black,17,1
17193,circle,black,28,0
17194,circle,black,18,1
17195,circle,black,30,0
17196,circle,black,23,1
17197,circle,black,22,1
17198,circle,black,8,0
17199,circle,black,18,1
17200,circle,black,32,1
17201,circle,black,20,1
17202,circle,black,24,0
17203,circle,black,15,0
17204,circle,black,21,0
17205,circle,black,11,0
17206,circle,black,12,0
17207,circle,black,16,1
17208,circle,black,25,0
17209,circle,black,18,0
17210,circle,black,29,1
17211,circle,black,20,0
17212,circle,black,23,1
17213,circle,black,20,0
17214,circle,black,34,0
17215,circle,black,6,0
17216,circle,black,17,1
17217,circle,black,27,1
17218,circle,black,10,0
17219,circle,black,25,1
17220,circle,black,26,0
17221,circle,black,22,1
17222,circle,black,11,0
17223,circle,black,13,1
17224,circle,black,18,0
17225,circle,black,23,1
17226,circle,black,17,0
17227,circle,black,27,0
17228,circle,black,28,0
17229,circle,black,21,0
17230,circle,black,14,0
17231,circle,black,27,0
17232,circle,black,13,0
17233,circle,black,15,0
17234,circle,black,27,0
17235,circle,black,14,1
17236,circle,black,27,0
17237,circle,black,27,0
17238,circle,black,20,0
17239,circle,black,13,1
17240,circle,black,20,0
17241,circle,black,18,0
17242,circle,black,25,1
17243,circle,black,19,0
17244,circle,black,16,0
17245,circle,black,27,1
17246,circle,black,22,1
17247,circle,black,36,1
17248,circle,black,21,1
17249,circle,black,15,1
17250,circle,black,22,1
17251,circle,black,14,0
17252,circle,black,33,1
17253,circle,black,7,0
17254,circle,black,21,0
17255,circle,black,25,1
17256,circle,black,19,1
17257,circle,black,21,1
17258,circle,black,25,0
17259,circle,black,36,1
17260,circle,black,11,1
17261,circle,black,14,1
17262,circle,black,29,0
17263,circle,black,27,0
17264,circle,black,16,1
17265,circle,black,23,1
17266,circle,black,26,0
17267,circle,black,21,0
17268,circle,black,26,0
17269,circle,black,23,0
17270,circle,black,25,0
17271,circle,black,21,1
17272,circle,black,17,0
17273,circle,black,24,1
17274,circle,black,8,1
17275,circle,black,21,1
17276,circle,black,20,0
17277,circle,black,23,0
17278,circle,black,17,0
17279,circle,black,20,0
17280,circle,black,22,1
17281,circle,black,12,0
17282,circle,black,32,0
17283,circle,black,14,0
17284,circle,black,25,1
17285,circle,black,23,1
17286,circle,black,20,0
17287,circle,black,14,0
17288,circle,black,16,0
17289,circle,black,27,0
17290,circle,black,9,1
17291,circle,black,27,1
17292,circle,black,24,1
17293,circle,black,19,0
17294,circle,black,15,0
17295,circle,black,16,1
17296,circle,black,22,1
17297,circle,black,5,1
17298,circle,black,11,0
17299,circle,black,29,1
17300,circle,black,14,0
17301,circle,black,25,1
17302,circle,black,24,1
17303,circle,black,20,1
17304,circle,black,32,0
17305,circle,black,22,0
17306,circle,black,22,0
17307,circle,black,8,0
17308,circle,black,15,0
17309,circle,black,20,1
17310,circle,black,27,1
17311,circle,black,16,1
17312,circle,black,16,0
17313,circle,black,28,1
17314,circle,black,16,1
17315,circle,black,29,1
17316,circle,black,20,0
17317,circle,black,21,1
17318,circle,black,32,1
17319,circle,black,25,0
17320,circle,black,18,0
17321,circle,black,20,0
17322,circle,black,20,0
17323,circle,black,17,1
17324,circle,black,30,1
17325,circle,black,21,0
17326,circle,black,10,0
17327,circle,black,28,1
17328,circle,black,16,0
17329,circle,black,12,1
17330,circle,black,19,1
17331,circle,black,20,1
17332,circle,black,18,1
17333,circle,black,12,0
17334,circle,black,21,0
17335,circle,black,31,0
17336,circle,black,21,0
17337,circle,black,24,1
17338,circle,black,15,1
17339,circle,black,11,0
17340,circle,black,11,0
17341,circle,black,17,0
17342,circle,black,20,1
17343,circle,black,36,0
17344,circle,black,30,0
17345,circle,black,29,1
17346,circle,black,25,0
17347,circle,black,8,1
17348,circle,black,22,1
17349,circle,black,28,0
17350,circle,black,13,1
17351,circle,black,15,0
17352,circle,black,20,0
17353,circle,black,19,0
17354,circle,black,10,1
17355,circle,black,18,0
17356,circle,black,32,1
17357,circle,black,23,0
17358,circle,black,18,1
17359,circle,black,26,0
17360,circle,black,23,1
17361,circle,black,6,0
17362,circle,black,29,0
17363,circle,black,19,1
17364,circle,black,28,1
17365,circle,black,22,0
17366,circle,black,27,1
17367,circle,black,24,0
17368,circle,black,20,0
17369,circle,black,18,0
17370,circle,black,19,0
17371,circle,black,18,0
17372,circle,black,27,1
17373,circle,black,28,1
17374,circle,black,26,1
17375,circle,black,10,0
17376,circle,black,23,1
17377,circle,black,16,0
17378,circle,black,26,0
17379,circle,black,10,0
17380,circle,black,28,1
17381,circle,black,23,1
17382,circle,black,25,1
17383,circle,black,24,1
17384,circle,black,35,0
17385,circle,black,16,1
17386,circle,black,29,1
17387,circle,black,19,0
17388,circle,black,17,1
17389,circle,black,23,1
17390,circle,black,15,0
17391,circle,black,23,0
17392,circle,black,25,1
17393,circle,black,31,1
17394,circle,black,30,1
17395,circle,black,15,1
17396,circle,black,18,1
17397,circle,black,28,1
17398,circle,black,11,1
17399,circle,black,27,1
17400,circle,black,17,1
17401,circle,black,24,0
17402,circle,black,21,1
17403,circle,black,14,0
17404,circle,black,24,1
17405,circle,black,17,0
17406,circle,black,23,1
17407,circle,black,18,1
17408,circle,black,4,0
17409,circle,black,25,0
17410,circle,black,29,1
17411,circle,black,26,1
17412,circle,black,15,1
17413,circle,black,24,1
17414,circle,black,24,1
17415,circle,black,7,0
17416,circle,black,9,0
17417,circle,black,23,1
17418,circle,black,18,0
17419,circle,black,13,0
17420,circle,black,15,0
17421,circle,black,26,1
17422,circle,black,18,0
17423,circle,black,26,1
17424,circle,black,27,1
17425,circle,black,21,0
17426,circle,black,15,1
17427,circle,black,13,0
17428,circle,black,15,1
17429,circle,black,19,1
17430,circle,black,18,0
17431,circle,black,17,0
17432,circle,black,24,1
17433,circle,black,24,0
17434,circle,black,16,1
17435,circle,black,19,0
17436,circle,black,22,0
17437,circle,black,24,1
17438,circle,black,12,0
17439,circle,black,26,0
17440,circle,black,23,0
17441,circle,black,29,0
17442,circle,black,17,0
17443,circle,black,14,0
17444,circle,black,27,0
17445,circle,black,27,0
17446,circle,black,11,1
17447,circle,black,16,0
17448,circle,black,10,0
17449,circle,black,28,1
17450,circle,black,20,0
17451,circle,black,19,1
17452,circle,black,24,1
17453,circle,black,12,0
17454,circle,black,20,1
17455,circle,black,24,1
17456,circle,black,33,0
17457,circle,black,26,1
17458,circle,black,18,1
17459,circle,black,28,0
17460,circle,black,31,1
17461,circle,black,19,0
17462,circle,black,11,0
17463,circle,black,32,0
17464,circle,black,19,0
17465,circle,black,20,0
17466,circle,black,9,0
17467,circle,black,30,0
17468,circle,black,8,0
17469,circle,black,24,1
17470,circle,black,27,0
17471,circle,black,11,0
17472,circle,black,14,0
17473,circle,black,24,0
17474,circle,black,26,1
17475,circle,black,12,0
17476,circle,black,29,1
17477,circle,black,26,0
17478,circle,black,26,1
17479,circle,black,23,1
17480,circle,black,17,1
17481,circle,black,18,1
17482,circle,black,25,1
17483,circle,black,28,1
17484,circle,black,19,1
17485,circle,black,15,0
17486,circle,black,16,1
17487,circle,black,18,0
17488,circle,black,26,1
17489,circle,black,18,0
17490,circle,black,15,0
17491,circle,black,20,1
17492,circle,black,16,1
17493,circle,black,23,1
17494,circle,black,16,0
17495,circle,black,19,0
17496,circle,black,18,1
17497,circle,black,18,0
17498,circle,black,24,1
17499,circle,black,22,0
17500,circle,black,21,1
17501,circle,black,17,1
17502,circle,black,20,1
17503,circle,black,23,1
17504,circle,black,17,0
17505,circle,black,20,1
17506,circle,black,19,0
17507,circle,black,16,1
17508,circle,black,25,1
17509,circle,black,20,1
17510,circle,black,31,1
17511,circle,black,16,0
17512,circle,black,13,1
17513,circle,black,18,0
17514,circle,black,20,0
17515,circle,black,33,1
17516,circle,black,18,0
17517,circle,black,28,0
17518,circle,black,26,1
17519,circle,black,18,0
17520,circle,black,26,0
17521,circle,black,18,0
17522,circle,black,15,1
17523,circle,black,18,0
17524,circle,black,27,0
17525,circle,black,26,1
17526,circle,black,24,0
17527,circle,black,18,0
17528,circle,black,30,1
17529,circle,black,12,0
17530,circle,black,16,0
17531,circle,black,20,1
17532,circle,black,32,1
17533,circle,black,17,1
17534,circle,black,20,1
17535,circle,black,8,0
17536,circle,black,29,0
17537,circle,black,15,0
17538,circle,black,26,0
17539,circle,black,29,1
17540,circle,black,16,0
17541,circle,black,34,1
17542,circle,black,16,0
17543,circle,black,24,1
17544,circle,black,21,1
17545,circle,black,5,1
17546,circle,black,30,0
17547,circle,black,22,0
17548,circle,black,12,0
17549,circle,black,13,0
17550,circle,black,29,1
17551,circle,black,8,0
17552,circle,black,26,0
17553,circle,black,25,0
17554,circle,black,13,0
17555,circle,black,24,1
17556,circle,black,21,1
17557,circle,black,9,0
17558,circle,black,18,0
17559,circle,black,25,0
17560,circle,black,29,0
17561,circle,black,19,0
17562,circle,black,19,0
17563,circle,black,19,0
17564,circle,black,19,1
17565,circle,black,24,1
17566,circle,black,20,1
17567,circle,black,15,0
17568,circle,black,22,0
17569,circle,black,17,0
17570,circle,black,18,0
17571,circle,black,19,0
17572,circle,black,13,0
17573,circle,black,23,0
17574,circle,black,26,0
17575,circle,black,33,0
17576,circle,black,23,1
17577,circle,black,23,1
17578,circle,black,27,0
17579,circle,black,23,1
17580,circle,black,27,0
17581,circle,black,22,0
17582,circle,black,11,1
17583,circle,black,21,1
17584,circle,black,26,1
17585,circle,black,20,0
17586,circle,black,31,0
17587,circle,black,22,0
17588,circle,black,15,1
17589,circle,black,9,0
17590,circle,black,23,1
17591,circle,black,18,1
17592,circle,black,22,0
17593,circle,black,23,1
17594,circle,black,21,1
17595,circle,black,10,1
17596,circle,black,25,0
17597,circle,black,20,0
17598,circle,black,18,1
17599,circle,black,19,0
17600,circle,black,32,1
17601,circle,black,28,1
17602,circle,black,22,1
17603,circle,black,24,1
17604,circle,black,25,0
17605,circle,black,24,1
17606,circle,black,20,0
17607,circle,black,15,0
17608,circle,black,13,0
17609,circle,black,21,1
17610,circle,black,21,0
17611,circle,black,22,0
17612,circle,black,17,1
17613,circle,black,32,0
17614,circle,black,13,0
17615,circle,black,20,0
17616,circle,black,20,0
17617,circle,black,13,0
17618,circle,black,14,0
17619,circle,black,28,1
17620,circle,black,25,0
17621,circle,black,21,0
17622,circle,black,29,1
17623,circle,black,19,1
17624,circle,black,12,0
17625,circle,black,13,1
17626,circle,black,17,0
17627,circle,black,19,0
17628,circle,black,20,1
17629,circle,black,25,1
17630,circle,black,24,0
17631,circle,black,17,1
17632,circle,black,25,0
17633,circle,black,8,0
17634,circle,black,21,0
17635,circle,black,21,0
17636,circle,black,16,0
17637,circle,black,31,1
17638,circle,black,36,1
17639,circle,black,36,1
17640,circle,black,17,0
17641,circle,black,18,0
17642,circle,black,15,0
17643,circle,black,38,0
17644,circle,black,19,1
17645,circle,black,20,0
17646,circle,black,14,0
17647,circle,black,29,1
17648,circle,black,19,1
17649,circle,black,27,1
17650,circle,black,24,1
17651,circle,black,15,0
17652,circle,black,30,0
17653,circle,black,30,1
17654,circle,black,29,1
17655,circle,black,10,0
17656,circle,black,27,0
17657,circle,black,19,1
17658,circle,black,10,0
17659,circle,black,27,0
17660,circle,black,10,0
17661,circle,black,28,1
17662,circle,black,27,0
17663,circle,black,26,1
17664,circle,black,18,1
17665,circle,black,19,0
17666,circle,black,15,0
17667,circle,black,23,1
17668,circle,black,21,0
17669,circle,black,25,1
17670,circle,black,26,1
17671,circle,black,16,0
17672,circle,black,29,1
17673,circle,black,14,0
17674,circle,black,14,1
17675,circle,black,10,0
17676,circle,black,30,1
17677,circle,black,31,1
17678,circle,black,23,0
17679,circle,black,15,0
17680,circle,black,18,0
17681,circle,black,36,1
17682,circle,black,11,0
17683,circle,black,24,0
17684,circle,black,29,1
17685,circle,black,22,0
17686,circle,black,30,0
17687,circle,black,29,1
17688,circle,black,17,0
17689,circle,black,16,0
17690,circle,black,22,0
17691,circle,black,22,1
17692,circle,black,17,0
17693,circle,black,13,0
17694,circle,black,21,0
17695,circle,black,23,0
17696,circle,black,18,1
17697,circle,black,22,1
17698,circle,black,26,0
17699,circle,black,33,0
17700,circle,black,14,0
17701,circle,black,18,1
17702,circle,black,32,1
17703,circle,black,25,1
17704,circle,black,18,0
17705,circle,black,13,1
17706,circle,black,18,1
17707,circle,black,14,1
17708,circle,black,8,0
17709,circle,black,24,0
17710,circle,black,31,1
17711,circle,black,18,1
17712,circle,black,26,1
17713,circle,black,20,1
17714,circle,black,26,1
17715,circle,black,24,1
17716,circle,black,7,0
17717,circle,black,24,1
17718,circle,black,19,1
17719,circle,black,14,0
17720,circle,black,18,1
17721,circle,black,18,0
17722,circle,black,29,1
17723,circle,black,19,0
17724,circle,black,19,0
17725,circle,black,17,0
17726,circle,black,21,1
17727,circle,black,20,1
17728,circle,black,20,0
17729,circle,black,26,0
17730,circle,black,19,0
17731,circle,black,13,1
17732,circle,black,28,0
17733,circle,black,16,0
17734,circle,black,32,0
17735,circle,black,28,0
17736,circle,black,24,1
17737,circle,black,21,1
17738,circle,black,21,0
17739,circle,black,20,0
17740,circle,black,23,0
17741,circle,black,27,0
17742,circle,black,16,1
17743,circle,black,18,1
17744,circle,black,35,1
17745,circle,black,23,0
17746,circle,black,23,1
17747,circle,black,20,0
17748,circle,black,20,1
17749,circle,black,14,0
17750,circle,black,21,1
17751,circle,black,18,0
17752,circle,black,25,0
17753,circle,black,12,0
17754,circle,black,21,1
17755,circle,black,18,1
17756,circle,black,27,0
17757,circle,black,8,0
17758,circle,black,26,0
17759,circle,black,11,1
17760,circle,black,21,0
17761,circle,black,21,0
17762,circle,black,16,0
17763,circle,black,8,1
17764,circle,black,17,0
17765,circle,black,16,1
17766,circle,black,31,0
17767,circle,black,29,1
17768,circle,black,29,0
17769,circle,black,12,1
17770,circle,black,28,0
17771,circle,black,28,1
17772,circle,black,3,0
17773,circle,black,19,0
17774,circle,black,23,1
17775,circle,black,11,0
17776,circle,black,16,0
17777,circle,black,27,1
17778,circle,black,22,1
17779,circle,black,28,0
17780,circle,black,27,1
17781,circle,black,23,0
17782,circle,black,22,0
17783,circle,black,20,1
17784,circle,black,11,1
17785,circle,black,15,0
17786,circle,black,17,0
17787,circle,black,26,1
17788,circle,black,19,0
17789,circle,black,25,0
17790,circle,black,16,0
17791,circle,black,19,0
17792,circle,black,22,1
17793,circle,black,26,1
17794,circle,black,14,0
17795,circle,black,15,0
17796,circle,black,31,0
17797,circle,black,12,1
17798,circle,black,17,0
17799,circle,black,20,1
17800,circle,black,23,0
17801,circle,black,9,1
17802,circle,black,20,0
17803,circle,black,12,0
17804,circle,black,8,0
17805,circle,black,28,0
17806,circle,black,17,1
17807,circle,black,21,0
17808,circle,black,24,0
17809,circle,black,24,0
17810,circle,black,16,0
17811,circle,black,16,0
17812,circle,black,20,0
17813,circle,black,9,0
17814,circle,black,16,1
17815,circle,black,35,0
17816,circle,black,29,1
17817,circle,black,13,0
17818,circle,black,18,0
17819,circle,black,18,1
17820,circle,black,32,0
17821,circle,black,19,0
17822,circle,black,11,0
17823,circle,black,25,1
17824,circle,black,20,0
17825,circle,black,9,0
17826,circle,black,15,0
17827,circle,black,21,0
17828,circle,black,18,1
17829,circle,black,21,0
17830,circle,black,20,0
17831,circle,black,26,1
17832,circle,black,22,1
17833,circle,black,25,0
17834,circle,black,31,1
17835,circle,black,20,1
17836,circle,black,32,1
17837,circle,black,16,0
17838,circle,black,28,1
17839,circle,black,18,0
17840,circle,black,23,0
17841,circle,black,15,0
17842,circle,black,10,0
17843,circle,black,19,0
17844,circle,black,22,1
17845,circle,black,15,0
17846,circle,black,12,0
17847,circle,black,25,0
17848,circle,black,31,1
17849,circle,black,32,1
17850,circle,black,26,0
17851,circle,black,20,0
17852,circle,black,10,0
17853,circle,black,4,0
17854,circle,black,19,1
17855,circle,black,18,0
17856,circle,black,16,0
17857,circle,black,11,0
17858,circle,black,16,0
17859,circle,black,31,0
17860,circle,black,24,1
17861,circle,black,25,1
17862,circle,black,7,0
17863,circle,black,14,0
17864,circle,black,15,0
17865,circle,black,20,1
17866,circle,black,28,1
17867,circle,black,17,1
17868,circle,black,9,0
17869,circle,black,25,0
17870,circle,black,20,1
17871,circle,black,32,1
17872,circle,black,21,1
17873,circle,black,32,1
17874,circle,black,23,1
17875,circle,black,15,1
17876,circle,black,17,1
17877,circle,black,18,1
17878,circle,black,13,0
17879,circle,black,11,0
17880,circle,black,12,0
17881,circle,black,15,1
17882,circle,black,13,1
17883,circle,black,20,0
17884,circle,black,4,1
17885,circle,black,30,0
17886,circle,black,24,0
17887,circle,black,17,1
17888,circle,black,26,0
17889,circle,black,10,0
17890,circle,black,30,1
17891,circle,black,21,0
17892,circle,black,18,1
17893,circle,black,16,0
17894,circle,black,12,1
17895,circle,black,7,0
17896,circle,black,17,0
17897,circle,black,19,0
17898,circle,black,31,1
17899,circle,black,18,1
17900,circle,black,22,0
17901,circle,black,19,0
17902,circle,black,17,1
17903,circle,black,9,0
17904,circle,black,29,1
17905,circle,black,24,1
17906,circle,black,11,0
17907,circle,black,14,1
17908,circle,black,16,1
17909,circle,black,15,1
17910,circle,black,16,0
17911,circle,black,21,1
17912,circle,black,22,0
17913,circle,black,19,1
17914,circle,black,16,1
17915,circle,black,13,0
17916,circle,black,15,0
17917,circle,black,16,1
17918,circle,black,21,1
17919,circle,black,19,0
17920,circle,black,23,1
17921,circle,black,23,0
17922,circle,black,23,1
17923,circle,black,18,1
17924,circle,black,27,1
17925,circle,black,29,0
17926,circle,black,10,0
17927,circle,black,21,1
17928,circle,black,20,1
17929,circle,black,22,1
17930,circle,black,28,1
17931,circle,black,20,0
17932,circle,black,26,1
17933,circle,black,14,0
17934,circle,black,9,1
17935,circle,black,29,0
17936,circle,black,32,1
17937,circle,black,23,1
17938,circle,black,19,0
17939,circle,black,28,1
17940,circle,black,11,0
17941,circle,black,19,1
17942,circle,black,21,0
17943,circle,black,23,1
17944,circle,black,10,0
17945,circle,black,24,0
17946,circle,black,24,0
17947,circle,black,23,1
17948,circle,black,23,0
17949,circle,black,11,1
17950,circle,black,23,0
17951,circle,black,15,0
17952,circle,black,17,1
17953,circle,black,19,0
17954,circle,black,27,0
17955,circle,black,27,0
17956,circle,black,30,1
17957,circle,black,27,1
17958,circle,black,32,1
17959,circle,black,28,1
17960,circle,black,21,1
17961,circle,black,20,0
17962,circle,black,24,1
17963,circle,black,24,0
17964,circle,black,33,1
17965,circle,black,20,0
17966,circle,black,7,0
17967,circle,black,15,1
17968,circle,black,17,1
17969,circle,black,21,0
17970,circle,black,30,0
17971,circle,black,24,1
17972,circle,black,17,1
17973,circle,black,20,1
17974,circle,black,23,0
17975,circle,black,28,1
17976,circle,black,20,0
17977,circle,black,30,1
17978,circle,black,13,0
17979,circle,black,17,1
17980,circle,black,19,0
17981,circle,black,27,1
17982,circle,black,26,1
17983,circle,black,18,1
17984,circle,black,32,1
17985,circle,black,27,1
17986,circle,black,9,0
17987,circle,black,24,1
17988,circle,black,16,1
17989,circle,black,26,1
17990,circle,black,21,0
17991,circle,black,6,0
17992,circle,black,24,0
17993,circle,black,13,0
17994,circle,black,22,0
17995,circle,black,17,0
17996,circle,black,16,0
17997,circle,black,22,1
17998,circle,black,15,1
17999,circle,black,15,0
18000,circle,black,28,1
18001,circle,black,14,1
18002,circle,black,20,0
18003,circle,black,16,1
18004,circle,black,28,0
18005,circle,black,24,1
18006,circle,black,25,0
18007,circle,black,7,0
18008,circle,black,29,1
18009,circle,black,24,1
18010,circle,black,11,0
18011,circle,black,13,1
18012,circle,black,32,0
18013,circle,black,17,0
18014,circle,black,19,0
18015,circle,black,11,0
18016,circle,black,26,1
18017,circle,black,24,0
18018,circle,black,11,0
18019,circle,black,31,0
18020,circle,black,24,1
18021,circle,black,21,0
18022,circle,black,25,0
18023,circle,black,18,1
18024,circle,black,26,0
18025,circle,black,23,0
18026,circle,black,25,1
18027,circle,black,13,1
18028,circle,black,23,0
18029,circle,black,27,0
18030,circle,black,27,1
18031,circle,black,19,0
18032,circle,black,24,0
18033,circle,black,16,0
18034,circle,black,9,0
18035,circle,black,26,1
18036,circle,black,27,1
18037,circle,black,11,1
18038,circle,black,25,1
18039,circle,black,24,1
18040,circle,black,14,1
18041,circle,black,21,0
18042,circle,black,8,1
18043,circle,black,25,1
18044,circle,black,22,1
18045,circle,black,14,1
18046,circle,black,23,1
18047,circle,black,25,1
18048,circle,black,18,1
18049,circle,black,20,0
18050,circle,black,20,1
18051,circle,black,12,1
18052,circle,black,16,0
18053,circle,black,20,1
18054,circle,black,20,0
18055,circle,black,17,0
18056,circle,black,29,0
18057,circle,black,3,1
18058,circle,black,20,0
18059,circle,black,12,0
18060,circle,black,17,1
18061,circle,black,20,0
18062,circle,black,24,0
18063,circle,black,19,0
18064,circle,black,14,0
18065,circle,black,28,0
18066,circle,black,33,1
18067,circle,black,9,0
18068,circle,black,27,1
18069,circle,black,29,0
18070,circle,black,11,0
18071,circle,black,5,0
18072,circle,black,17,0
18073,circle,black,12,1
18074,circle,black,26,1
18075,circle,black,22,1
18076,circle,black,13,0
18077,circle,black,21,1
18078,circle,black,35,1
18079,circle,black,9,0
18080,circle,black,20,1
18081,circle,black,15,1
18082,circle,black,21,1
18083,circle,black,12,1
18084,circle,black,24,1
18085,circle,black,28,1
18086,circle,black,20,0
18087,circle,black,13,0
18088,circle,black,19,1
18089,circle,black,20,1
18090,circle,black,27,1
18091,circle,black,28,1
18092,circle,black,12,1
18093,circle,black,9,0
18094,circle,black,23,1
18095,circle,black,26,1
18096,circle,black,12,0
18097,circle,black,27,1
18098,circle,black,22,0
18099,circle,black,14,1
18100,circle,black,19,0
18101,circle,black,25,0
18102,circle,black,8,0
18103,circle,black,27,0
18104,circle,black,27,0
18105,circle,black,20,0
18106,circle,black,28,0
18107,circle,black,15,0
18108,circle,black,11,0
18109,circle,black,19,1
18110,circle,black,25,0
18111,circle,black,26,0
18112,circle,black,14,0
18113,circle,black,22,0
18114,circle,black,13,1
18115,circle,black,27,0
18116,circle,black,19,0
18117,circle,black,19,0
18118,circle,black,20,0
18119,circle,black,32,0
18120,circle,black,26,0
18121,circle,black,22,0
18122,circle,black,31,1
18123,circle,black,19,1
18124,circle,black,27,0
18125,circle,black,20,0
18126,circle,black,16,1
18127,circle,black,21,0
18128,circle,black,29,1
18129,circle,black,22,0
18130,circle,black,14,1
18131,circle,black,30,1
18132,circle,black,28,0
18133,circle,black,38,1
18134,circle,black,22,0
18135,circle,black,10,0
18136,circle,black,14,1
18137,circle,black,11,0
18138,circle,black,35,0
18139,circle,black,10,0
18140,circle,black,10,0
18141,circle,black,16,1
18142,circle,black,13,0
18143,circle,black,30,0
18144,circle,black,26,1
18145,circle,black,24,1
18146,circle,black,18,0
18147,circle,black,17,0
18148,circle,black,21,0
18149,circle,black,14,0
18150,circle,black,15,0
18151,circle,black,14,0
18152,circle,black,9,1
18153,circle,black,15,1
18154,circle,black,18,0
18155,circle,black,18,1
18156,circle,black,18,1
18157,circle,black,17,1
18158,circle,black,15,0
